county_fips,county_name,xmin,ymin,xmax,ymax,under_40_index_perc,total_index_perc
05107,Phillips AR,NA,NA,NA,NA,0.08747818220793181,0.08168947764608041
05109,Pike AR,NA,NA,NA,NA,0.08500932162902006,0.07878688222135873
05115,Pope AR,NA,NA,NA,NA,0.09099616561339943,0.08204790447243197
05119,Pulaski AR,NA,NA,NA,NA,0.09467133647645563,0.08160641964262869
05123,St. Francis AR,NA,NA,NA,NA,0.08712463585688487,0.08121511879287974
05131,Sebastian AR,NA,NA,NA,NA,0.09278438392685252,0.08358255468648991
05091,Miller AR,NA,NA,NA,NA,0.09974420338517984,0.08843909677635861
05101,Newton AR,NA,NA,NA,NA,0.08605597166587114,0.08017613136615945
05103,Ouachita AR,NA,NA,NA,NA,0.08673124591131585,0.07920119577753987
05133,Sevier AR,NA,NA,NA,NA,0.08124897948334378,0.07714143232346835
05139,Union AR,NA,NA,NA,NA,0.09320022234377975,0.08443229546554883
05143,Washington AR,NA,NA,NA,NA,0.09360343616315854,0.08128139002725064
05145,White AR,NA,NA,NA,NA,0.09374255204028967,0.08428142691043009
05147,Woodruff AR,NA,NA,NA,NA,0.0812355336570122,0.07722237232195485
05149,Yell AR,NA,NA,NA,NA,0.08502861870814875,0.08039081290262333
05051,Garland AR,NA,NA,NA,NA,0.10771404387907502,0.09671280436137267
05053,Grant AR,NA,NA,NA,NA,0.08697644940620206,0.07897824549024615
05061,Howard AR,NA,NA,NA,NA,0.08082705757804427,0.07604905476829278
05065,Izard AR,NA,NA,NA,NA,0.08409505934318916,0.07875821368061349
05069,Jefferson AR,NA,NA,NA,NA,0.08430276093465201,0.07676641619037806
05075,Lawrence AR,NA,NA,NA,NA,0.08565781294176748,0.08010670796809889
05081,Little River AR,NA,NA,NA,NA,0.09064868921652833,0.08215447061133131
05083,Logan AR,NA,NA,NA,NA,0.08497802007901274,0.07969581435545917
05041,Desha AR,NA,NA,NA,NA,0.08276628979054916,0.07551877508638592
05001,Arkansas AR,NA,NA,NA,NA,0.08115265874380204,0.07525540239636878
05085,Lonoke AR,NA,NA,NA,NA,0.09245184714967639,0.08056879354498837
05089,Marion AR,NA,NA,NA,NA,0.08735343147774983,0.0814857452789554
05093,Mississippi AR,NA,NA,NA,NA,0.08661903267572922,0.07993087378250875
05099,Nevada AR,NA,NA,NA,NA,0.0809359920712957,0.07517754688397195
05105,Perry AR,NA,NA,NA,NA,0.08987343083855799,0.0826865030589274
05011,Bradley AR,NA,NA,NA,NA,0.08406068738018231,0.07812579895271374
05013,Calhoun AR,NA,NA,NA,NA,0.0848343025964529,0.07672162442688878
05015,Carroll AR,NA,NA,NA,NA,0.09930322648881029,0.09089475117460742
05019,Clark AR,NA,NA,NA,NA,0.09097107675087648,0.08156147344233278
05021,Clay AR,NA,NA,NA,NA,0.08576506357852277,0.07984700894783474
05025,Cleveland AR,NA,NA,NA,NA,0.07846422149870591,0.07247666393153947
05033,Crawford AR,NA,NA,NA,NA,0.09089754265011336,0.08225806459325083
05055,Greene AR,NA,NA,NA,NA,0.0877512931329758,0.07956226478145786
05057,Hempstead AR,NA,NA,NA,NA,0.0908142727317448,0.08410785614012654
05125,Saline AR,NA,NA,NA,NA,0.09632755931302653,0.08294250794533507
05127,Scott AR,NA,NA,NA,NA,0.07958999169303572,0.07660960067171912
05129,Searcy AR,NA,NA,NA,NA,0.08891207186631778,0.08310889892071349
05063,Independence AR,NA,NA,NA,NA,0.08724572362199469,0.08056170992283321
05137,Stone AR,NA,NA,NA,NA,0.09042295241954307,0.08472131478042295
05027,Columbia AR,NA,NA,NA,NA,0.09123058943164901,0.08230464468387491
05095,Monroe AR,NA,NA,NA,NA,0.08524119104223273,0.078926802056083
05009,Boone AR,NA,NA,NA,NA,0.09509048144874914,0.08576408377283218
05043,Drew AR,NA,NA,NA,NA,0.08462406808749547,0.07636962275378675
05073,Lafayette AR,NA,NA,NA,NA,0.08256590283903815,0.07941795173805574
05059,Hot Spring AR,NA,NA,NA,NA,0.09413879649931263,0.08493121817525265
05067,Jackson AR,NA,NA,NA,NA,0.08482477611481938,0.07856265917226916
05077,Lee AR,NA,NA,NA,NA,0.0783963321984757,0.07363451881942858
05003,Ashley AR,NA,NA,NA,NA,0.08976632129042045,0.08208003471610656
05135,Sharp AR,NA,NA,NA,NA,0.08852048232120813,0.08353085696357346
05113,Polk AR,NA,NA,NA,NA,0.08847975976195732,0.08196735115417117
05049,Fulton AR,NA,NA,NA,NA,0.08140703467005285,0.07597262511271517
05029,Conway AR,NA,NA,NA,NA,0.08973100308416086,0.0824753647509104
05111,Poinsett AR,NA,NA,NA,NA,0.08515954800936348,0.07929179507410594
05047,Franklin AR,NA,NA,NA,NA,0.085776215017784,0.07892791330661691
05141,Van Buren AR,NA,NA,NA,NA,0.08801064688914549,0.08177659515528266
05117,Prairie AR,NA,NA,NA,NA,0.08521737875105485,0.07777651868666585
05087,Madison AR,NA,NA,NA,NA,0.08490872216965949,0.0790329056633874
05121,Randolph AR,NA,NA,NA,NA,0.08567668528829911,0.0793766779539884
05005,Baxter AR,NA,NA,NA,NA,0.09405095575393034,0.08584706394405742
05071,Johnson AR,NA,NA,NA,NA,0.08609071998978515,0.08035518898154548
05097,Montgomery AR,NA,NA,NA,NA,0.09604526045734176,0.08975893012632304
05023,Cleburne AR,NA,NA,NA,NA,0.09477532949877243,0.08688199767640002
05079,Lincoln AR,NA,NA,NA,NA,0.084281179029449,0.07683625924603378
05037,Cross AR,NA,NA,NA,NA,0.08702473657742762,0.08031472656721587
06009,Calaveras CA,NA,NA,NA,NA,0.10115649384678063,0.08703634380591427
06011,Colusa CA,NA,NA,NA,NA,0.08493654690417793,0.07492086921215166
06013,Contra Costa CA,NA,NA,NA,NA,0.10513837829232883,0.08203769050638798
06037,Los Angeles CA,NA,NA,NA,NA,0.0967228782265961,0.08283508151798825
06017,El Dorado CA,NA,NA,NA,NA,0.11045323257170131,0.08630256742753968
06019,Fresno CA,NA,NA,NA,NA,0.08970263141967764,0.0801309065196637
06001,Alameda CA,NA,NA,NA,NA,0.1028924388426917,0.07910908217382699
06005,Amador CA,NA,NA,NA,NA,0.10373740600238786,0.08835274355872892
06007,Butte CA,NA,NA,NA,NA,0.10007585729274632,0.08651151799312226
06039,Madera CA,NA,NA,NA,NA,0.08751465029287517,0.07857722771424276
06041,Marin CA,NA,NA,NA,NA,0.10714386368719832,0.08215004218252617
06043,Mariposa CA,NA,NA,NA,NA,0.10458212607724936,0.09083361421940044
06045,Mendocino CA,NA,NA,NA,NA,0.09899319350815411,0.08827570438123815
06047,Merced CA,NA,NA,NA,NA,0.08576152802847063,0.07681511620683132
06049,Modoc CA,NA,NA,NA,NA,0.08766293990244992,0.07677543973294253
06051,Mono CA,NA,NA,NA,NA,0.13719923281405264,0.11924333982163071
06053,Monterey CA,NA,NA,NA,NA,0.09680317388856131,0.08334761305692005
06023,Humboldt CA,NA,NA,NA,NA,0.09887200388661095,0.08562508205499744
06025,Imperial CA,NA,NA,NA,NA,0.08323715322603513,0.07340730847499018
06027,Inyo CA,NA,NA,NA,NA,0.11063195658326117,0.09462955452801246
06029,Kern CA,NA,NA,NA,NA,0.0874063615523301,0.07787303626170683
06031,Kings CA,NA,NA,NA,NA,0.08574939279949513,0.07513267695599352
06057,Nevada CA,NA,NA,NA,NA,0.1108673696690457,0.09421983522338034
06059,Orange CA,NA,NA,NA,NA,0.10363338587210526,0.08481183336191019
06071,San Bernardino CA,NA,NA,NA,NA,0.09678261865627504,0.08499879358567841
06073,San Diego CA,NA,NA,NA,NA,0.10794195800847023,0.0886561544604623
06067,Sacramento CA,NA,NA,NA,NA,0.10122880438519258,0.07974310086398531
06069,San Benito CA,NA,NA,NA,NA,0.09439537884620756,0.08239605640490158
06065,Riverside CA,NA,NA,NA,NA,0.1026821190712392,0.09008666394700851
06055,Napa CA,NA,NA,NA,NA,0.10718646360091644,0.09064305758852269
06061,Placer CA,NA,NA,NA,NA,0.10507395105161074,0.08201054052883935
06085,Santa Clara CA,NA,NA,NA,NA,0.10553875215781447,0.07750440343224227
06081,San Mateo CA,NA,NA,NA,NA,0.10825788899372026,0.07955237220375182
06083,Santa Barbara CA,NA,NA,NA,NA,0.10126018990467772,0.08665654561193237
06063,Plumas CA,NA,NA,NA,NA,0.09592387757792743,0.08383297783872008
06111,Ventura CA,NA,NA,NA,NA,0.09631997396111805,0.08104547351913169
06113,Yolo CA,NA,NA,NA,NA,0.09943271327068993,0.07856187225097397
06075,San Francisco CA,NA,NA,NA,NA,0.11385180522150862,0.08015473770910561
06077,San Joaquin CA,NA,NA,NA,NA,0.09447389525980805,0.0818761799196898
06079,San Luis Obispo CA,NA,NA,NA,NA,0.10665046335349525,0.08837878492145057
06089,Shasta CA,NA,NA,NA,NA,0.09704528294916549,0.085163170061948415
06093,Siskiyou CA,NA,NA,NA,NA,0.09771814192328274,0.08561819497586291
06095,Solano CA,NA,NA,NA,NA,0.10201869186664904,0.08486600029249607
06097,Sonoma CA,NA,NA,NA,NA,0.10291877078324056,0.08747312938878056
06099,Stanislaus CA,NA,NA,NA,NA,0.0924177909289021,0.08182527260193688
06101,Sutter CA,NA,NA,NA,NA,0.09160182797722075,0.0793656552374833
06103,Tehama CA,NA,NA,NA,NA,0.08928949444495472,0.07914506949888517
06105,Trinity CA,NA,NA,NA,NA,0.09332348688061304,0.08196528510405596
06107,Tulare CA,NA,NA,NA,NA,0.07997664449770286,0.07298163427896834
06087,Santa Cruz CA,NA,NA,NA,NA,0.10223200836094212,0.08458156548078494
06109,Tuolumne CA,NA,NA,NA,NA,0.10562489281693813,0.09177860924553309
06115,Yuba CA,NA,NA,NA,NA,0.09659199018680856,0.08430288112626681
06021,Glenn CA,NA,NA,NA,NA,0.08490281961662965,0.0764138779591208
06015,Del Norte CA,NA,NA,NA,NA,0.09487031225649188,0.07781653693015957
06033,Lake CA,NA,NA,NA,NA,0.0966029218918997,0.08664415772587168
06035,Lassen CA,NA,NA,NA,NA,0.09638156424552687,0.07111591733122385
06091,Sierra CA,NA,NA,NA,NA,0.09354155027848511,0.08644898799767893
06003,Alpine CA,NA,NA,NA,NA,0.10522451673901452,0.09325345277164067
08001,Adams CO,NA,NA,NA,NA,0.10202658732209341,0.08785229691907782
08005,Arapahoe CO,NA,NA,NA,NA,0.10107607872122268,0.08272230058565841
08013,Boulder CO,NA,NA,NA,NA,0.10210372771176202,0.07975396973826032
08043,Fremont CO,NA,NA,NA,NA,0.0975347575340375,0.08928166523027567
08045,Garfield CO,NA,NA,NA,NA,0.11403146540576596,0.10000780134452036
08051,Gunnison CO,NA,NA,NA,NA,0.11723466968047709,0.10365516794410416
08059,Jefferson CO,NA,NA,NA,NA,0.10305370797775529,0.0837945898671242
08065,Lake CO,NA,NA,NA,NA,0.1275698569729023,0.11560593418803962
08123,Weld CO,NA,NA,NA,NA,0.09660222638650674,0.08502514722268956
08067,La Plata CO,NA,NA,NA,NA,0.10819004858387092,0.09383025286887323
08069,Larimer CO,NA,NA,NA,NA,0.10181419637923977,0.08688606125255054
08014,Broomfield CO,NA,NA,NA,NA,0.09892445893212301,0.07745190752576349
08015,Chaffee CO,NA,NA,NA,NA,0.11069022251123213,0.09983287236891107
08023,Costilla CO,NA,NA,NA,NA,0.07690724844484866,0.07452651538778597
08029,Delta CO,NA,NA,NA,NA,0.09123201505151382,0.08613900437356987
08031,Denver CO,NA,NA,NA,NA,0.10567295930272219,0.0849625620947351
08035,Douglas CO,NA,NA,NA,NA,0.10106277843480965,0.07564301924963006
08037,Eagle CO,NA,NA,NA,NA,0.1354371123043705,0.1200066214971018
08039,Elbert CO,NA,NA,NA,NA,0.09604028243160873,0.08066649668288756
08041,El Paso CO,NA,NA,NA,NA,0.103960890174458,0.08866201061414963
08093,Park CO,NA,NA,NA,NA,0.10432189734257712,0.09006244059495574
08101,Pueblo CO,NA,NA,NA,NA,0.09717078442284444,0.0873812030940681
08077,Mesa CO,NA,NA,NA,NA,0.1032779348690608,0.09196558593020161
08081,Moffat CO,NA,NA,NA,NA,0.10629417065825082,0.09066964797022227
08083,Montezuma CO,NA,NA,NA,NA,0.09837793347639193,0.09040764154844583
08103,Rio Blanco CO,NA,NA,NA,NA,0.09537251100179914,0.08677754189418133
08111,San Juan CO,NA,NA,NA,NA,0.12220021747598603,0.11062858307025013
08117,Summit CO,NA,NA,NA,NA,0.14139152481851108,0.12543144945342244
08009,Baca CO,NA,NA,NA,NA,0.07161790281838458,0.06823060036400161
08027,Custer CO,NA,NA,NA,NA,0.09206638146051574,0.08364458112981848
08113,San Miguel CO,NA,NA,NA,NA,0.13028640770716984,0.11684092630780273
08071,Las Animas CO,NA,NA,NA,NA,0.09983431560741937,0.0928911408461805
08075,Logan CO,NA,NA,NA,NA,0.0851030413245855,0.07900667803097505
08085,Montrose CO,NA,NA,NA,NA,0.10060398105773644,0.0912989330474573
08087,Morgan CO,NA,NA,NA,NA,0.08799807057292294,0.08027581784007
08091,Ouray CO,NA,NA,NA,NA,0.11380046273666783,0.10086383684249745
08121,Washington CO,NA,NA,NA,NA,0.07490583365575738,0.07035890061444233
08033,Dolores CO,NA,NA,NA,NA,0.0950018411735915,0.08864706291224758
08097,Pitkin CO,NA,NA,NA,NA,0.14008486390664004,0.12115399290914873
08099,Prowers CO,NA,NA,NA,NA,0.08390273257144301,0.07688841415824653
08003,Alamosa CO,NA,NA,NA,NA,0.09003238774010744,0.08317225625986055
08049,Grand CO,NA,NA,NA,NA,0.13151525527434357,0.11542429486106018
08053,Hinsdale CO,NA,NA,NA,NA,0.09670041712116734,0.09053433315870273
08109,Saguache CO,NA,NA,NA,NA,0.07674469994236408,0.0745960698482055
08089,Otero CO,NA,NA,NA,NA,0.0849225985865612,0.07891960779795429
08107,Routt CO,NA,NA,NA,NA,0.12414855233246652,0.10823132009817135
08057,Jackson CO,NA,NA,NA,NA,0.0965493651974657,0.08936054360498202
08025,Crowley CO,NA,NA,NA,NA,0.07753984839382284,0.07511277643750013
08105,Rio Grande CO,NA,NA,NA,NA,0.08439551648032168,0.07751711638052736
08019,Clear Creek CO,NA,NA,NA,NA,0.11564223378334884,0.09576447031914123
08017,Cheyenne CO,NA,NA,NA,NA,0.07714786679858718,0.07117492613418144
08115,Sedgwick CO,NA,NA,NA,NA,0.07418446812035523,0.0670629834408273
08119,Teller CO,NA,NA,NA,NA,0.1101174259477304,0.0957171079224475
08021,Conejos CO,NA,NA,NA,NA,0.08099226563449503,0.07792144437248191
08063,Kit Carson CO,NA,NA,NA,NA,0.08469078656913717,0.0761661396779484
08055,Huerfano CO,NA,NA,NA,NA,0.09394062644574201,0.08789649769079227
08047,Gilpin CO,NA,NA,NA,NA,0.1209211076325663,0.10402619162303112
08073,Lincoln CO,NA,NA,NA,NA,0.09215923964829643,0.08427543995266494
08007,Archuleta CO,NA,NA,NA,NA,0.1115922098491368,0.09794415673575811
08079,Mineral CO,NA,NA,NA,NA,0.10515062721217859,0.10104329845577711
08095,Phillips CO,NA,NA,NA,NA,0.07861323904581656,0.07064550283160831
08011,Bent CO,NA,NA,NA,NA,0.07423783925695086,0.07067391314650098
08125,Yuma CO,NA,NA,NA,NA,0.07797971986179393,0.07130482769165858
08061,Kiowa CO,NA,NA,NA,NA,0.07066954932315515,0.06629061747221482
09001,Fairfield CT,NA,NA,NA,NA,0.10199844093888467,0.07880758070858258
09009,New Haven CT,NA,NA,NA,NA,0.09843559431188008,0.0808367985609775
09011,New London CT,NA,NA,NA,NA,0.11158496975635473,0.0915032157254067
09003,Hartford CT,NA,NA,NA,NA,0.09808595522407242,0.07670923005925079
09013,Tolland CT,NA,NA,NA,NA,0.09770678869996784,0.07640542074871669
09015,Windham CT,NA,NA,NA,NA,0.09990058855097886,0.08500868703284421
09005,Litchfield CT,NA,NA,NA,NA,0.0998668346557571,0.0821384578355881
09007,Middlesex CT,NA,NA,NA,NA,0.10098173549685022,0.07846905474463096
10001,Kent DE,NA,NA,NA,NA,0.09498030494576203,0.08365331944783135
10003,New Castle DE,NA,NA,NA,NA,0.09801772049152727,0.07845829534923103
10005,Sussex DE,NA,NA,NA,NA,0.10459882622259803,0.09298772307980774
11001,District of Columbia DC,NA,NA,NA,NA,0.11255105380893982,0.08924650613183671
12001,Alachua FL,NA,NA,NA,NA,0.09600165774173097,0.08106962314671753
12031,Duval FL,NA,NA,NA,NA,0.10065895358918094,0.0867091173678036
12033,Escambia FL,NA,NA,NA,NA,0.10623035141304796,0.09375787685498888
12071,Lee FL,NA,NA,NA,NA,0.10905009391875999,0.09753516714380149
12021,Collier FL,NA,NA,NA,NA,0.11496023369916628,0.10359944371960676
12069,Lake FL,NA,NA,NA,NA,0.10778011201349554,0.09669588277396841
12005,Bay FL,NA,NA,NA,NA,0.1107872983388421,0.09885745930834056
12007,Bradford FL,NA,NA,NA,NA,0.09092173142444854,0.08209015587401343
12009,Brevard FL,NA,NA,NA,NA,0.10444797303052122,0.0899896979428116
12011,Broward FL,NA,NA,NA,NA,0.1016103648792753,0.08681511148317762
12013,Calhoun FL,NA,NA,NA,NA,0.08700873444902894,0.07978569551047085
12015,Charlotte FL,NA,NA,NA,NA,0.1096072904991156,0.09875508723116198
12017,Citrus FL,NA,NA,NA,NA,0.10195362879391798,0.09283936343315127
12019,Clay FL,NA,NA,NA,NA,0.09965429233904385,0.08530688599178154
12086,Miami-Dade FL,NA,NA,NA,NA,0.10043646072952804,0.08835966824903206
12035,Flagler FL,NA,NA,NA,NA,0.10592791498100577,0.09393607175506906
12037,Franklin FL,NA,NA,NA,NA,0.10288228218104299,0.0944716893591212
12045,Gulf FL,NA,NA,NA,NA,0.09766777552273942,0.08670798115305083
12047,Hamilton FL,NA,NA,NA,NA,0.08794347214704684,0.08084716780927056
12049,Hardee FL,NA,NA,NA,NA,0.08550236251550207,0.08032870266901503
12053,Hernando FL,NA,NA,NA,NA,0.10212530337755907,0.09003400471860806
12055,Highlands FL,NA,NA,NA,NA,0.09378330423199653,0.08676532200964297
