IND,state,led_code,percent_change_state_imputed
0490,02,21,-0.21132959889134117
0770,02,23,-0.1191176062232483
1080,02,31,-0.22196434110872376
1090,02,31,-0.22411633636416728
1170,02,31,-0.17522921922909318
1180,02,31,-0.14358573331835134
1190,02,31,-0.29343429062745385
1370,02,31,-0.23621577600757737
1390,02,31,-0.2031011260570611
1470,02,31,-0.3011035851245051
1480,02,31,-0.3011035851245051
1490,02,31,-0.3011035851245051
1570,02,31,-0.2391216305036985
1590,02,31,-0.2391216305036985
1670,02,31,-0.3336589171164568
1691,02,31,-0.3336589171164568
1870,02,32,-0.18593017116781563
1880,02,32,-0.17621657708917338
1990,02,32,-0.2919491056751017
2070,02,32,-0.1883260310956305
2090,02,32,-0.3169810018558644
2170,02,32,-0.18731801417535054
2180,02,32,-0.1330156627810778
2190,02,32,-0.1465057365989565
2270,02,32,-0.19057610804367642
2280,02,32,-0.15269857596795466
2370,02,32,-0.18729344971363215
2380,02,32,-0.1349481157227287
2390,02,32,-0.1785385557010013
2470,02,32,-0.1501334614974542
2480,02,32,-0.1501334614974542
2490,02,32,-0.19877225895700634
2680,02,33,-0.13625242838158336
2690,02,33,-0.16470302430622785
2770,02,33,-0.24484592414663564
2780,02,33,-0.19289603293650548
2790,02,33,-0.20631507812651695
2880,02,33,-0.16271367498243494
2890,02,33,-0.1718913349847444
2970,02,33,-0.10404584341695844
3070,02,33,-0.10122704823721618
3095,02,33,-0.1449248962828904
3170,02,33,-0.1793014674241673
3180,02,33,-0.14771120357278
3365,02,33,-0.08465405931040126
3380,02,33,-0.10412971954255235
3470,02,33,-0.1555299812614499
3590,02,33,-0.07599151095633971
3670,02,33,-0.1292018281795907
3680,02,33,-0.1545991431956124
3690,02,33,-0.1292018281795907
3770,02,32,-0.11888827191237084
3780,02,32,-0.16271620734724956
3790,02,32,-0.08262050697890633
3895,02,33,-0.17101379902538894
3960,02,33,-0.11673810735662415
3970,02,33,-0.0918838275113637
4070,02,42,-0.14109371797207448
4080,02,42,-0.10989725443805587
4090,02,42,-0.04913336554916703
4170,02,42,-0.0858938480304996
4180,02,42,-0.14137348267947447
4195,02,42,-0.08706920934275142
4265,02,42,-0.08091229473742256
4270,02,42,-0.10936931280801498
4280,02,42,-0.16534430304916703
4370,02,42,-0.07467772530964056
4390,02,42,-0.1948068766201525
4470,02,42,-0.13494121699964723
4480,02,42,-0.02809299626245043
4490,02,42,-0.08294573128511473
4560,02,42,-0.057602082431321366
4570,02,42,-0.06946558397781422
4670,02,44,-0.10759057168030473
4680,02,44,-0.10302280121494412
4690,02,44,-0.05911608051946282
4770,02,44,-0.16123743991216666
4780,02,44,-0.005391722091631523
4795,02,44,-0.13497781246232088
4880,02,44,-0.017513680779494223
4890,02,44,-0.01688964309004115
4971,02,44,0.0028669871048715434
4972,02,44,-0.07844379436508953
4980,02,44,-0.1139224363309993
4990,02,44,-0.052914399808601686
5070,02,44,-0.03177176843287155
5090,02,44,-0.05715968266160831
5170,02,44,-0.33038255343087675
5180,02,44,-0.2572085008470625
5190,02,44,-0.28741105883005014
5280,02,45,0.025313201103199012
5295,02,45,-0.2551766287016992
5370,02,45,-0.5164132063317194
5381,02,45,-0.05173763596261449
5391,02,45,0.07471968899399795
5470,02,45,-0.18814339862475427
5480,02,45,-0.1479151933310897
5490,02,45,-0.2010428721633465
5570,02,45,-0.23243760313593853
5580,02,45,-0.07983768325545015
5593,02,45,-0.008397514428472919
5670,02,45,-0.18094917879780237
5680,02,45,-0.04337233732244605
5690,02,45,-0.10031971503477699
6070,02,48,-0.2894598304317917
6080,02,48,-0.168678282692154
6090,02,48,-0.22745731542736702
6170,02,48,-0.1289361731999834
6190,02,48,-0.45272761387079585
6270,02,48,-0.09185799278323814
6280,02,48,-0.5112391134566134
6290,02,48,-0.1869256456600733
6370,02,49,-0.03552962591559106
6380,02,49,0.011057415530417058
6390,02,49,-0.06657087390741623
0570,02,22,-0.0573283555597901
0580,02,22,-0.06258626279600954
0670,02,22,-0.10808394434601054
0680,02,22,-0.10808394434601054
6470,02,51,-0.07021994490585892
6490,02,51,0.019392266591982565
6570,02,51,-0.4628080311462073
6590,02,51,-0.4628080311462073
6670,02,51,-0.03767869237638832
6672,02,51,0.05212431608527335
6680,02,51,0.01680687090450461
6695,02,51,0.00605616905930606
6770,02,51,0.042599706723763564
6780,02,51,0.042599706723763564
6970,02,52,-0.061170109613864265
6991,02,52,-0.05986273263774711
6992,02,52,-0.06677108068059967
7072,02,53,-0.06605586621940562
7080,02,53,-0.2526093776134909
7270,02,54,-0.05875726838121553
7280,02,54,-0.037774821538415715
7290,02,54,-0.04752003780527314
7370,02,54,-0.09742904976982614
7380,02,54,-0.04959114933106312
7390,02,54,-0.05118932262695941
7460,02,54,-0.011414987557894385
7470,02,54,-0.11115976259671445
7480,02,54,0.0044694733804407916
7570,02,55,-0.034038970060299434
7580,02,56,-0.12561877942964217
7590,02,56,-0.08408676446317576
7670,02,56,-0.27166461099559003
7680,02,56,-0.039521024245261716
7770,02,56,0.023426309752038188
7790,02,56,-0.007348271944029761
7860,02,61,-0.2178695397683189
7970,02,62,-0.05613284040374289
7980,02,62,-0.05670940898412147
7990,02,62,-0.02157537616325933
8070,02,62,-0.0819119158347732
8090,02,62,-0.05331879478197732
8170,02,62,-0.06022314269201556
8192,02,62,-0.07716435980382486
8270,02,62,-0.09562472246795906
8370,02,62,-0.08530956980739468
8380,02,62,-0.038014369308132734
8390,02,62,-0.15462496367451584
8470,02,62,-0.2237833635497608
8561,02,71,-0.5524407087139612
8562,02,71,-0.444737168973257
8563,02,71,-0.47673593160112226
8564,02,71,-0.3295726950692486
8570,02,71,-0.2899863219154595
8580,02,71,-0.5362933303533371
8660,02,72,-0.46867885496195283
8690,02,72,-0.5352256566664221
8780,02,81,-0.06840882693351236
8790,02,81,-0.06979305103625455
8870,02,81,-0.10686004819883832
8891,02,81,-0.07430623256972202
8970,02,81,-0.21632582904518993
8980,02,81,-0.21632582904518993
9070,02,81,-0.2560961714043447
9080,02,81,-0.05836193449731497
9090,02,81,-0.29270132510395863
9180,02,81,-0.14968997916657178
9670,02,92,0.056550339348762746
9680,02,92,0.056550339348762746
9690,02,92,0.056550339348762746
9770,02,92,0.056550339348762746
9780,02,92,0.056550339348762746
9790,02,92,0.056550339348762746
9870,02,92,0.056550339348762746
0170,02,11,NA
0180,02,11,NA
0190,02,11,NA
0280,02,11,NA
0290,02,11,NA
0590,02,22,NA
9920,02,NA,NA
1070,02,31,-0.14259541533721107
1270,02,31,-0.18365636530074791
1280,02,31,-0.19174869119047164
1890,02,32,-0.1691807002978144
2290,02,32,-0.19548443238920052
2570,02,32,-0.13853640990040253
2590,02,32,-0.13853640990040253
2670,02,33,-0.15389248172332332
2870,02,33,-0.12423005647102314
2980,02,33,-0.15978633357531544
3080,02,33,-0.2039226548483721
3291,02,33,-0.14248184786611273
3370,02,33,-0.09989632946534958
3390,02,33,-0.09989632946534958
3490,02,33,-0.14324889126506257
3570,02,33,-0.18052262366048372
3580,02,33,-0.17133620172407144
3875,02,32,-0.15963813425275428
3980,02,33,-0.16902426814749932
4290,02,42,-0.14093834480227888
4380,02,42,-0.07679438042695587
4580,02,42,-0.09680913654012546
4585,02,42,-0.10421423771657153
4870,02,44,0.05085977937491235
5080,02,44,-0.25902523481597356
5275,02,45,-0.17730583515146314
6180,02,48,-0.3946711478157262
6480,02,51,-0.04815045575636946
6690,02,51,-0.0025731855681919336
6870,02,52,-0.0748469800939503
6880,02,52,-0.0748469800939503
6890,02,52,-0.057298300658083744
7071,02,53,-0.07502668927990475
7181,02,53,-0.20240905424887204
7190,02,53,-0.15381666330203284
7490,02,54,-0.09244657558513175
7690,02,56,-0.06777872004857319
7780,02,56,-0.0458560914347989
7870,02,61,-0.21459035954888592
7880,02,61,-0.2922570337463955
7890,02,61,-0.3485663634962232
8080,02,62,-0.13871269595721478
8180,02,62,-0.07764376966521516
8191,02,62,-0.039403530388014994
8290,02,62,-0.076772107441799
8590,02,71,-0.3358629714548248
8670,02,72,-0.16389875463200024
8680,02,72,-0.284732049946095
8770,02,81,-0.10295376835320288
8990,02,81,-0.24129695512322602
9160,02,81,-0.04048298003888999
9170,02,81,-0.2622248623252592
9190,02,81,-0.04446697447173626
9370,02,92,-0.047044314450495534
9380,02,92,-0.047044314450495534
9390,02,92,-0.047044314450495534
9470,02,92,-0.047044314450495534
9480,02,92,-0.047044314450495534
9490,02,92,-0.047044314450495534
9570,02,92,-0.047044314450495534
9590,02,92,-0.047044314450495534
0480,02,21,-0.09249575019632583
0690,02,22,-0.062258832401387416
1290,02,31,-0.18588867600080072
1770,02,31,-0.1960906492992055
1790,02,31,-0.1960906492992055
2990,02,33,-0.15897259813032252
3990,02,33,-0.1960906492992055
4590,02,42,-0.10453037590252047
5790,02,44,-0.06815178598238691
9290,02,81,-0.13569233262887537
0270,04,11,-0.0015649557295033256
0370,04,21,0.056980745935464316
0380,04,21,-0.019738830784112316
0390,04,21,0.07795024484613977
0470,04,21,0.03545819669217587
0490,04,21,-0.18491409007701864
0770,04,23,-0.031677665892638096
1080,04,31,-0.051184798326083136
1090,04,31,-0.053336793581526654
1170,04,31,-0.004449676446452555
1180,04,31,0.027193809464289287
1190,04,31,-0.12265474784481323
1370,04,31,-0.06543623322493675
1390,04,31,-0.03232158327442047
1470,04,31,-0.13032404234186445
1480,04,31,-0.13032404234186445
1490,04,31,-0.13032404234186445
1570,04,31,-0.06834208772105788
1590,04,31,-0.06834208772105788
1670,04,31,-0.16287937433381616
1691,04,31,-0.16287937433381616
1870,04,32,-0.015150628385175002
1880,04,32,-0.005437034306532751
1990,04,32,-0.12116956289246106
2070,04,32,-0.017546488312989883
2090,04,32,-0.1462014590732238
2170,04,32,-0.01653847139270992
2180,04,32,0.03776388000156283
2190,04,32,0.024273806183684132
2270,04,32,-0.019796565261035792
2280,04,32,0.01808096681468596
2370,04,32,-0.01651390693099153
2380,04,32,0.035831427059911936
2390,04,32,-0.007759012918360675
2470,04,32,-0.03962675508910829
2480,04,32,-0.03962675508910829
2490,04,32,-0.08826555254866042
2680,04,33,-0.025745721973237434
2690,04,33,-0.05419631789788193
2770,04,33,-0.13433921773828972
2780,04,33,-0.08238932652815956
2790,04,33,-0.09580837171817103
2880,04,33,-0.05220696857408902
2890,04,33,-0.06138462857639848
2970,04,33,0.006460862991387484
3070,04,33,0.009279658171129745
3095,04,33,-0.03441818987454448
3170,04,33,-0.06879476101582138
3180,04,33,-0.03720449716443408
3365,04,33,0.02585264709794466
3380,04,33,0.006376986865793577
3470,04,33,-0.04502327485310398
3590,04,33,0.03451519545200621
3670,04,33,-0.01869512177124477
3680,04,33,-0.04409243678726649
3690,04,33,-0.01869512177124477
3770,04,32,-0.008381565504024913
3780,04,32,-0.05220950093890364
3790,04,32,0.027886199429439595
3895,04,33,-0.06050709261704301
3960,04,33,-0.006231400948278232
3970,04,33,0.01862287889698222
4070,04,42,-0.03900917366328349
4080,04,42,-0.007812710129264877
4090,04,42,0.05295117875962396
4170,04,42,0.016190696278291394
4180,04,42,-0.03928893837068348
4195,04,42,0.015015334966039573
4265,04,42,0.02117224957136843
4270,04,42,-0.0072847684992239925
4280,04,42,-0.06325975874037604
4370,04,42,0.02740681899915043
4390,04,42,-0.09272233231136151
4470,04,42,-0.03285667269085624
4480,04,42,0.07399154804634056
4490,04,42,0.01913881302367626
4560,04,42,0.044482461877469626
4570,04,42,0.032618960330976776
4670,04,44,-0.036650746298263814
4680,04,44,-0.032082975832903204
4690,04,44,0.01182374486257809
4770,04,44,-0.09029761453012575
4780,04,44,0.06554810329040939
4795,04,44,-0.06403798708027997
4880,04,44,0.05342614460254669
4890,04,44,0.05405018229199976
4971,04,44,0.07380681248691245
4972,04,44,-0.0075039689830486145
4980,04,44,-0.04298261094895839
4990,04,44,0.018025425573439224
5070,04,44,0.03916805694916936
5090,04,44,0.013780142720432598
5170,04,44,-0.25944272804883584
5180,04,44,-0.18626867546502157
5190,04,44,-0.21647123344800923
5280,04,45,0.09625302648523992
5295,04,45,-0.1842368033196583
5370,04,45,-0.4454733809496785
5381,04,45,0.01920218941942642
5391,04,45,0.14565951437603886
5470,04,45,-0.11720357324271335
5480,04,45,-0.0769753679490488
5490,04,45,-0.13010304678130558
5570,04,45,-0.16149777775389762
5580,04,45,-0.008897857873409243
5593,04,45,0.06254231095356799
5670,04,45,-0.11000935341576146
5680,04,45,0.027567488059594858
5690,04,45,-0.02937988965273608
6070,04,48,-0.15605057255901444
6080,04,48,-0.03526902481937677
6090,04,48,-0.09404805755458978
6170,04,48,0.004473084672793837
6190,04,48,-0.3193183559980186
6270,04,48,0.0415512650895391
6280,04,48,-0.3778298555838362
6290,04,48,-0.05351638778729606
6370,04,49,0.0036341371506110054
6380,04,49,0.1444666734031943
6390,04,49,0.06683838396536101
0570,04,22,0.04475618874900089
0580,04,22,0.03949828151278145
0670,04,22,-0.005999400037219549
0680,04,22,-0.005999400037219549
6470,04,51,-0.06836787869449201
6490,04,51,0.021244332803349475
6570,04,51,-0.46095596493484037
6590,04,51,-0.46095596493484037
6670,04,51,-0.035826626165021414
6672,04,51,0.05397638229664026
6680,04,51,0.01865893711587152
6695,04,51,0.00790823527067297
6770,04,51,0.044451772935130474
6780,04,51,0.044451772935130474
6970,04,52,4.102537567804987e-4
6991,04,52,0.001717630732897657
6992,04,52,-0.0051907173099549064
7072,04,53,0.028083055171935656
7080,04,53,-0.1584704562221496
7270,04,54,-0.0203052032050125
7280,04,54,6.77243637787317e-4
7290,04,54,-0.009067972629070109
7370,04,54,-0.058976984593623105
7380,04,54,-0.01113908415486009
7390,04,54,-0.012737257450756378
7460,04,54,0.027037077618308647
7470,04,54,-0.07270769742051142
7480,04,54,0.04292153855664382
7570,04,55,-0.04960673562806506
7580,04,56,-0.1421130358631938
7590,04,56,-0.10058102089672738
7670,04,56,-0.28815886742914165
7680,04,56,-0.05601528067881334
7770,04,56,0.006932053318486564
7790,04,56,-0.023842528377581385
7860,04,61,0.030731858833079828
7970,04,62,-0.027128173911605602
7980,04,62,-0.02770474249198418
7990,04,62,0.007429290328877958
8070,04,62,-0.05290724934263591
8090,04,62,-0.02431412828984003
8170,04,62,-0.031218476199878276
8192,04,62,-0.04815969331168757
8270,04,62,-0.06662005597582177
8370,04,62,-0.05630490331525739
8380,04,62,-0.009009702815995446
8390,04,62,-0.12562029718237855
8470,04,62,-0.19477869705762352
8561,04,71,-0.5763296193953247
8562,04,71,-0.46862607965462044
8563,04,71,-0.5006248422824857
8564,04,71,-0.35346160575061203
8570,04,71,-0.31387523259682293
8580,04,71,-0.5601822410347006
8660,04,72,-0.32115630526045813
8690,04,72,-0.3877031069649274
8780,04,81,0.08603522887465698
8790,04,81,0.08465100477191478
8870,04,81,0.047584007609331014
8891,04,81,0.08013782323844731
8970,04,81,-0.0618817732370206
8980,04,81,-0.0618817732370206
9070,04,81,-0.10165211559617537
9080,04,81,0.09608212131085436
9090,04,81,-0.1382572692957893
9180,04,81,0.004754076641597549
9670,04,92,0.09571410241496481
9680,04,92,0.09571410241496481
9690,04,92,0.09571410241496481
9770,04,92,0.09571410241496481
9780,04,92,0.09571410241496481
9790,04,92,0.09571410241496481
9870,04,92,0.09571410241496481
0170,04,11,NA
0180,04,11,NA
0190,04,11,NA
0280,04,11,NA
0290,04,11,NA
0590,04,22,NA
9920,04,NA,NA
1070,04,31,0.028184127445429533
1270,04,31,-0.012876822518107303
1280,04,31,-0.020969148407831022
1890,04,32,0.0015988424848262172
2290,04,32,-0.024704889606559886
2570,04,32,-0.0280297034920566
2590,04,32,-0.0280297034920566
2670,04,33,-0.043385775314977414
2870,04,33,-0.01372335006267722
2980,04,33,-0.0492796271669695
3080,04,33,-0.09341594844002621
3291,04,33,-0.03197514145776679
3370,04,33,0.010610376942996337
3390,04,33,0.010610376942996337
3490,04,33,-0.03274218485671665
3570,04,33,-0.0700159172521378
3580,04,33,-0.060829495315725506
3875,04,32,-0.04913142784440835
3980,04,33,-0.05851756173915339
4290,04,42,-0.03885380049348789
4380,04,42,0.02529016388183512
4580,04,42,0.0052754077686655385
4585,04,42,-0.0021296934077805404
4870,04,44,0.12179960475695326
5080,04,44,-0.18808540943393265
5275,04,45,-0.10636600976942222
6180,04,48,-0.26126188994294897
6480,04,51,-0.04629838954500255
6690,04,51,-7.211193568250283e-4
6870,04,52,-0.013266616723305528
6880,04,52,-0.013266616723305528
6890,04,52,0.004282062712561014
7071,04,53,0.019112232111436537
7181,04,53,-0.10827013285753073
7190,04,53,-0.059677741910691535
7490,04,54,-0.05399451040892873
7690,04,56,-0.08427297648212481
7780,04,56,-0.06235034786835052
7870,04,61,0.034011039052512834
7880,04,61,-0.04365563514499676
7890,04,61,-0.0999649648948245
8080,04,62,-0.10970802946507749
8180,04,62,-0.04863910317307788
8191,04,62,-0.010398863895877712
8290,04,62,-0.04776744094966172
8590,04,71,-0.3597518821361882
8670,04,72,-0.016376204930505563
8680,04,72,-0.13720950024460032
8770,04,81,0.05149028745496648
8990,04,81,-0.0868528993150567
9160,04,81,0.11396107576927932
9170,04,81,-0.10778080651708984
9190,04,81,0.10997708133643307
9370,04,92,-6.909930195965227e-4
9380,04,92,-6.909930195965227e-4
9390,04,92,-6.909930195965227e-4
9470,04,92,-6.909930195965227e-4
9480,04,92,-6.909930195965227e-4
9490,04,92,-6.909930195965227e-4
9570,04,92,-6.909930195965227e-4
9590,04,92,-6.909930195965227e-4
0480,04,21,-0.0660802413820033
0690,04,22,0.03982571190740358
1290,04,31,-0.015109133218160098
1770,04,31,-0.03488479115775622
1790,04,31,-0.03488479115775622
2990,04,33,-0.048465891721976594
3990,04,33,-0.03488479115775622
4590,04,42,-0.002445831593729464
5790,04,44,0.0027880393996539965
9290,04,81,0.018751723179293966
0270,05,11,-0.04927415678970781
0370,05,21,0.00927154487525983
0380,05,21,-0.0674480318443168
0390,05,21,0.030241043785935284
0470,05,21,-0.012251004368028617
0490,05,21,-0.23262329113722313
0770,05,23,-0.023976248512058262
1080,05,31,-0.07390270395909349
1090,05,31,-0.076054699214537
1170,05,31,-0.027167582079462904
1180,05,31,0.004475903831278938
1190,05,31,-0.14537265347782358
1370,05,31,-0.0881541388579471
1390,05,31,-0.05503948890743082
1470,05,31,-0.1530419479748748
1480,05,31,-0.1530419479748748
1490,05,31,-0.1530419479748748
1570,05,31,-0.09105999335406822
1590,05,31,-0.09105999335406822
1670,05,31,-0.1855972799668265
1691,05,31,-0.1855972799668265
1870,05,32,-0.03786853401818535
1880,05,32,-0.0281549399395431
1990,05,32,-0.1438874685254714
2070,05,32,-0.04026439394600023
2090,05,32,-0.16891936470623414
2170,05,32,-0.03925637702572027
