IND,state,led_code,percent_change_state_imputed
1880,16,32,0.07109537672877675
1990,16,32,-0.04253786390414582
2070,16,32,-0.04652550807692479
2090,16,32,-0.07086017755789276
2170,16,32,0.020032701126406205
2180,16,32,0.12879859647766745
2190,16,32,0.11638416597498091
2270,16,32,0.05285752549425704
2280,16,32,0.08171157233974458
2370,16,32,0.05260022555732102
2380,16,32,0.11610498343991094
2390,16,32,0.0690600241300875
2470,16,32,-0.07326011347897943
2480,16,32,-0.07326011347897943
2490,16,32,-0.06048381916062884
2680,16,33,-0.02521825639790587
2690,16,33,-0.08794902605259192
2770,16,33,-0.09240125272986033
2780,16,33,-0.05551410980593374
2790,16,33,-0.02534494427341094
2880,16,33,-0.054705583634050314
2890,16,33,-0.09648133821494398
2970,16,33,0.17612219324023815
3070,16,33,0.10254143653414849
3095,16,33,-0.08317488133608786
3170,16,33,-0.07765391391090382
3180,16,33,-0.09105050747078614
3365,16,33,0.02403124538755852
3380,16,33,0.002746230288110385
3470,16,33,0.07614844390289155
3590,16,33,0.050548283839042085
3670,16,33,0.047922738111418006
3680,16,33,2.47945306944386e-4
3690,16,33,0.047922738111418006
3770,16,32,0.002986516181067378
3780,16,32,-0.05773415788539338
3790,16,32,0.12076042569219025
3895,16,33,-0.059893658427998764
3960,16,33,0.017249837437976034
3970,16,33,0.14096902712112291
4070,16,42,-0.00856723026665418
4080,16,42,0.01812733425095825
4090,16,42,0.10986019574740524
4170,16,42,0.06676232163140627
4180,16,42,0.018003934431687574
4195,16,42,0.03094130405175377
4265,16,42,0.0648966216431146
4270,16,42,0.017463039699396554
4280,16,42,-0.015127041100518435
4370,16,42,0.04512174285327053
4390,16,42,-0.05154206877298728
4470,16,42,0.03316810537877035
4480,16,42,0.0746111691881226
4490,16,42,0.08733798996863484
4560,16,42,0.03624553082248427
4570,16,42,0.08426860819709758
4670,16,44,0.018676247282978897
4680,16,44,0.07590153968598656
4690,16,44,0.05782073487210493
4770,16,44,0.012759449113151744
4780,16,44,0.09468495735927585
4795,16,44,-0.05291000777339461
4880,16,44,0.08731978694879383
4890,16,44,0.15310810628705696
4971,16,44,0.08012057107934867
4972,16,44,0.06903090890076236
4980,16,44,0.02049986366031309
4990,16,44,0.0536896618969237
5070,16,44,0.09448655575146392
5090,16,44,0.0699734329043542
5170,16,44,-0.09491928891517665
5180,16,44,-0.20833186404855952
5190,16,44,-0.059670872781133366
5280,16,45,0.10488610278240729
5295,16,45,-0.04330576235941075
5370,16,45,-0.378490947544596
5381,16,45,0.05091418274935344
5391,16,45,0.1172535405842714
5470,16,45,0.007040524934687431
5480,16,45,-0.10092663743662
5490,16,45,-0.03566833379336065
5570,16,45,-0.030245066755049455
5580,16,45,0.14480921767843413
5593,16,45,0.178823345433887
5670,16,45,-0.07361773257562987
5680,16,45,0.04896947973588461
5690,16,45,0.03359560311080845
6070,16,48,-0.06642817709804438
6080,16,48,-0.009813764325053875
6090,16,48,-0.027555963251501225
6170,16,48,0.06766575949262033
6190,16,48,-0.14835018175129733
6270,16,48,0.05032158729811398
6280,16,48,-0.05557842156242121
6290,16,48,0.027453620117619648
6370,16,49,0.009499272344381415
6380,16,49,0.22931700414915768
6390,16,49,0.17524603049753207
0570,16,22,0.05520806075409168
0580,16,22,0.044499343824397575
0670,16,22,0.044817914458963104
0680,16,22,0.044817914458963104
6470,16,51,-0.11380444770258069
6490,16,51,0.0847915555906732
6570,16,51,-0.2721167567732957
6590,16,51,-0.2721167567732957
6670,16,51,-0.07394781490281321
6672,16,51,0.11831688948711483
6680,16,51,-0.013103226021001224
6695,16,51,0.053728438373880416
6770,16,51,0.10390922349784748
6780,16,51,0.10390922349784748
6970,16,52,0.12717398874180041
6991,16,52,0.10256493913079678
6992,16,52,0.10459529517295918
7072,16,53,0.15911629517790726
7080,16,53,0.007454605639067635
7270,16,54,0.008622010585627282
7280,16,54,0.0660547402111622
7290,16,54,0.041407397865008244
7370,16,54,0.027489750783727174
7380,16,54,0.038270453199311216
7390,16,54,0.06321226110398981
7460,16,54,0.1094562932507055
7470,16,54,-0.0566076272242273
7480,16,54,0.12313234002471063
7570,16,55,0.054153493699885424
7580,16,56,-0.0589694012460833
7590,16,56,-0.08627136701057336
7670,16,56,-0.2727670499398962
7680,16,56,-0.035158865395804595
7770,16,56,0.02053456989837732
7790,16,56,-0.008261949027974835
7860,16,61,0.06664818841547249
7970,16,62,0.04618046272236498
7980,16,62,0.07698528312150654
7990,16,62,0.11702295696109732
8070,16,62,0.060142171076410844
8090,16,62,0.06058423444049166
8170,16,62,0.02485322613243479
8192,16,62,0.0012840581580612076
8270,16,62,-0.08249396568213485
8370,16,62,0.02236566120435357
8380,16,62,0.04067382264193897
8390,16,62,-0.07664016546307029
8470,16,62,-0.05873897147491958
8561,16,71,-0.1453234737036686
8562,16,71,0.06563936569953766
8563,16,71,-0.11002006705596479
8564,16,71,0.10102215108232326
8570,16,71,-0.001507376730454646
8580,16,71,-0.021246588143500444
8660,16,72,-0.06233338188800697
8690,16,72,-0.09557716797933236
8780,16,81,0.04363879122333203
8790,16,81,-0.0030366214395577407
8870,16,81,-0.019287260426882114
8891,16,81,-0.0036072399259359234
8970,16,81,-0.12304707660541381
8980,16,81,-0.12304707660541381
9070,16,81,-0.17717193100076767
9080,16,81,-0.009495139823167853
9090,16,81,-0.12721265394746184
9180,16,81,-0.04681531793240035
9670,16,92,0.017462195331112262
9680,16,92,0.017462195331112262
9690,16,92,0.017462195331112262
9770,16,92,0.017462195331112262
9780,16,92,0.017462195331112262
9790,16,92,0.017462195331112262
9870,16,92,0.017462195331112262
0170,16,11,NA
0180,16,11,NA
0190,16,11,NA
0280,16,11,NA
0290,16,11,NA
0590,16,22,NA
9920,16,NA,NA
1070,16,31,0.1272266640935651
1270,16,31,0.05361770650245628
1280,16,31,0.037592453255060346
1890,16,32,0.03520089234907133
2290,16,32,0.027707286291371733
2570,16,32,-0.04497757809224916
2590,16,32,-0.04497757809224916
2670,16,33,-0.04938874883043762
2870,16,33,-0.012408612609954447
2980,16,33,-0.05535396620706267
3080,16,33,-0.10942152758509531
3291,16,33,0.005479489491254787
3370,16,33,-0.002241199596915479
3390,16,33,-0.002241199596915479
3490,16,33,-0.05858335456863532
3570,16,33,-0.0922172656754133
3580,16,33,-0.11211022500552685
3875,16,32,-0.0438612014438753
3980,16,33,-0.011513350678244489
4290,16,42,0.06547454061822834
4380,16,42,0.02512325995112826
4580,16,42,0.050433277832464186
4585,16,42,-0.004430005059048089
4870,16,44,0.12296174736192847
5080,16,44,-0.07425171199330946
5275,16,45,-0.006347940938312526
6180,16,48,-0.08498743584288274
6480,16,51,-0.08987604748188387
6690,16,51,-0.035328847316946826
6870,16,52,0.06666410985444304
6880,16,52,0.06666410985444304
6890,16,52,0.16756039298044895
7071,16,53,0.12955778460791326
7181,16,53,0.029359406755825337
7190,16,53,0.049469266264410845
7490,16,54,-0.02665587993741458
7690,16,56,-0.03668355289822363
7780,16,56,-0.011595697097621219
7870,16,61,0.028907241711490075
7880,16,61,-0.027273454315694147
7890,16,61,0.0031890237605615534
8080,16,62,0.02742546112339053
8180,16,62,0.054767041476051714
8191,16,62,0.039376330436810866
8290,16,62,-0.03785114837500639
8590,16,71,0.04413991108357274
8670,16,72,0.30365390964273326
8680,16,72,0.048381149239821376
8770,16,81,-0.020762928395273945
8990,16,81,-0.028446770570612397
9160,16,81,0.005436790597771538
9170,16,81,-0.11562959430991805
9190,16,81,0.049897852628819205
9370,16,92,0.01698025618444236
9380,16,92,0.01698025618444236
9390,16,92,0.01698025618444236
9470,16,92,0.01698025618444236
9480,16,92,0.01698025618444236
9490,16,92,0.01698025618444236
9570,16,92,0.01698025618444236
9590,16,92,0.01698025618444236
0480,16,21,0.0630881153850319
0690,16,22,0.051678023849896726
1290,16,31,0.05115962099016813
1770,16,31,-0.003679172203779779
1790,16,31,-0.003679172203779779
2990,16,33,-0.0432960234016985
3990,16,33,-0.003679172203779779
4590,16,42,0.03592237827920197
5790,16,44,0.04930905678949682
9290,16,81,-0.04193848845715831
0270,17,11,-0.16751283415866924
0370,17,21,-0.07822930818943741
0380,17,21,-0.20160349234683028
0390,17,21,-0.057008132980672865
0470,17,21,-0.08230247199470453
0490,17,21,-0.2235697465955484
0770,17,23,-0.017851500663109365
1080,17,31,-0.06450522827990102
1090,17,31,-0.053470894189388773
1170,17,31,-0.05100908432103213
1180,17,31,-0.038566346878187385
1190,17,31,-0.049626580585897195
1370,17,31,-4.742520359954927e-4
1390,17,31,-0.040278549223666804
1470,17,31,-0.10692175869199017
1480,17,31,-0.10692175869199017
1490,17,31,-0.10692175869199017
1570,17,31,-0.07954705249042826
1590,17,31,-0.07954705249042826
1670,17,31,-0.14733952833243957
1691,17,31,-0.14733952833243957
1870,17,32,-0.10973913509290978
1880,17,32,-0.024677866920556957
1990,17,32,-0.13831110755347953
2070,17,32,-0.1422987517262585
2090,17,32,-0.16663342120722646
2170,17,32,-0.0757405425229275
2180,17,32,0.03302535282833374
2190,17,32,0.020610922325647207
2270,17,32,-0.042915718155076665
2280,17,32,-0.01406167130958913
2370,17,32,-0.04317301809201268
2380,17,32,0.02033173979057723
2390,17,32,-0.026713219519246212
2470,17,32,-0.11068626175418417
2480,17,32,-0.11068626175418417
2490,17,32,-0.09790996743583358
2680,17,33,-0.06264440467311061
2690,17,33,-0.12537517432779666
2770,17,33,-0.12982740100506507
2780,17,33,-0.09294025808113848
2790,17,33,-0.06277109254861568
2880,17,33,-0.09213173190925505
2890,17,33,-0.13390748649014872
2970,17,33,0.1386960449650334
3070,17,33,0.06511528825894375
3095,17,33,-0.1206010296112926
3170,17,33,-0.11508006218610856
3180,17,33,-0.12847665574599088
3365,17,33,-0.01339490288764622
3380,17,33,-0.034679917987094355
3470,17,33,0.03872229562768681
3590,17,33,0.013122135563837345
3670,17,33,0.010496589836213266
3680,17,33,-0.037178202968260354
3690,17,33,0.010496589836213266
3770,17,32,-0.03443963209413736
3780,17,32,-0.09516030616059812
3790,17,32,0.08333427741698551
3895,17,33,-0.0973198067032035
3960,17,33,-0.020176310837228706
3970,17,33,0.10354287884591817
4070,17,42,-0.07331523910970306
4080,17,42,-0.04662067459209063
4090,17,42,0.045112186904356366
4170,17,42,0.0020143127883573975
4180,17,42,-0.0467440744113613
4195,17,42,-0.033806704791295106
4265,17,42,1.486128000657283e-4
4270,17,42,-0.04728496914365232
4280,17,42,-0.07987504994356731
4370,17,42,-0.019626265989778346
4390,17,42,-0.11629007761603616
4470,17,42,-0.031579903464278525
4480,17,42,0.00986316034507373
4490,17,42,0.022589981125585967
4560,17,42,-0.028502478020564603
4570,17,42,0.019520599354048707
4670,17,44,-0.07054859019188398
4680,17,44,-0.01332329778887631
4690,17,44,-0.031404102602757944
4770,17,44,-0.07646538836171113
4780,17,44,0.005460119884412973
4795,17,44,-0.14213484524825748
4880,17,44,-0.001905050526069041
4890,17,44,0.06388326881219408
4971,17,44,-0.009104266395514204
4972,17,44,-0.020193928574100517
4980,17,44,-0.06872497381454978
4990,17,44,-0.03553517557793917
5070,17,44,0.005261718276601046
5090,17,44,-0.019251404570508668
5170,17,44,-0.18414412639003952
5180,17,44,-0.2975567015234224
5190,17,44,-0.14889571025599624
5280,17,45,0.015661265307544414
5295,17,45,-0.13253059983427362
5370,17,45,-0.4677157850194589
5381,17,45,-0.03831065472550943
5391,17,45,0.028028703109408526
5470,17,45,-0.08218431254017544
5480,17,45,-0.19015147491148288
5490,17,45,-0.12489317126822352
5570,17,45,-0.11946990422991233
5580,17,45,0.05558438020357126
5593,17,45,0.08959850795902413
5670,17,45,-0.16284257005049274
5680,17,45,-0.04025535773897826
5690,17,45,-0.055629234364054425
6070,17,48,-0.09941885066848055
6080,17,48,-0.042804437895490044
6090,17,48,-0.060546636821937394
6170,17,48,0.03467508592218416
6190,17,48,-0.1813408553217335
6270,17,48,0.01733091372767781
6280,17,48,-0.08856909513285738
6290,17,48,-0.0055370534528165205
6370,17,49,0.004461488969066507
6380,17,49,0.1963263305787215
6390,17,49,0.1422553569270959
0570,17,22,-0.009539948088957195
0580,17,22,-0.020248665018651302
0670,17,22,-0.019930094384085772
0680,17,22,-0.019930094384085772
6470,17,51,-0.16061608057344523
6490,17,51,0.037979922719808656
6570,17,51,-0.31892838964416026
6590,17,51,-0.31892838964416026
6670,17,51,-0.12075944777367775
6672,17,51,0.07150525661625029
6680,17,51,-0.05991485889186576
6695,17,51,0.006916805503015877
6770,17,51,0.05709759062698294
6780,17,51,0.05709759062698294
6970,17,52,9.917438313538085e-4
6991,17,52,-0.023617305779649822
6992,17,52,-0.021586949737487426
7072,17,53,-0.031353963308545674
7080,17,53,-0.1830156528473853
7270,17,54,-0.07376053166323482
7280,17,54,-0.0163278020376999
7290,17,54,-0.040975144383853856
7370,17,54,-0.05489279146513493
7380,17,54,-0.044112089049550884
7390,17,54,-0.019170281144872292
7460,17,54,0.027073751001843394
7470,17,54,-0.1389901694730894
7480,17,54,0.04074979777584853
7570,17,55,-0.040891028173904664
7580,17,56,-0.05711134662094386
7590,17,56,-0.08441331238543393
7670,17,56,-0.27090899531475676
7680,17,56,-0.03330081077066516
7770,17,56,0.022392624523516758
7790,17,56,-0.006403894402835397
7860,17,61,-0.05580869415700307
7970,17,62,-0.022646018304401605
7980,17,62,0.008158802094739959
7990,17,62,0.04819647593433074
8070,17,62,-0.00868430995035574
8090,17,62,-0.008242246586274926
8170,17,62,-0.04397325489433179
8192,17,62,-0.06754242286870538
8270,17,62,-0.15132044670890143
8370,17,62,-0.04646081982241301
8380,17,62,-0.02815265838482761
8390,17,62,-0.14546664648983687
8470,17,62,-0.12756545250168616
8561,17,71,-0.4064633700767256
8562,17,71,-0.19550053067351936
8563,17,71,-0.3711599634290218
8564,17,71,-0.16011774529073375
8570,17,71,-0.26264727310351166
8580,17,71,-0.28238648451655746
8660,17,72,-0.2927886881032218
8690,17,72,-0.3260324741945472
8780,17,81,0.019193207732173145
8790,17,81,-0.027482204930716625
8870,17,81,-0.043732843918041
8891,17,81,-0.028052823417094808
8970,17,81,-0.1474926600965727
8980,17,81,-0.1474926600965727
9070,17,81,-0.20161751449192655
9080,17,81,-0.03394072331432674
9090,17,81,-0.15165823743862072
9180,17,81,-0.07126090142355923
9670,17,92,0.012424411955797354
9680,17,92,0.012424411955797354
9690,17,92,0.012424411955797354
9770,17,92,0.012424411955797354
9780,17,92,0.012424411955797354
9790,17,92,0.012424411955797354
9870,17,92,0.012424411955797354
0170,17,11,NA
0180,17,11,NA
0190,17,11,NA
0280,17,11,NA
0290,17,11,NA
0590,17,22,NA
9920,17,NA,NA
1070,17,31,0.031453420444231356
1270,17,31,-0.04215553714687744
1280,17,31,-0.05818079039427338
1890,17,32,-0.060572351300262374
2290,17,32,-0.06806595735796198
2570,17,32,-0.0824037263674539
2590,17,32,-0.0824037263674539
2670,17,33,-0.08681489710564237
2870,17,33,-0.04983476088515919
2980,17,33,-0.0927801144822674
3080,17,33,-0.14684767586030006
3291,17,33,-0.03194665878394996
3370,17,33,-0.03966734787212022
3390,17,33,-0.03966734787212022
3490,17,33,-0.09600950284384005
3570,17,33,-0.12964341395061804
3580,17,33,-0.1495363732807316
3875,17,32,-0.08128734971908004
3980,17,33,-0.04893949895344922
4290,17,42,7.265317751794659e-4
4380,17,42,-0.039624748891920615
4580,17,42,-0.014314731010584699
4585,17,42,-0.06917801390209695
4870,17,44,0.03373690988706559
5080,17,44,-0.1634765494681723
5275,17,45,-0.0955727784131754
6180,17,48,-0.1179781094133189
6480,17,51,-0.13668768035274842
6690,17,51,-0.08214048018781135
6870,17,52,-0.05951813505600356
6880,17,52,-0.05951813505600356
6890,17,52,0.041378148070002334
7071,17,53,-0.06091247387853967
7181,17,53,-0.1611108517306276
7190,17,53,-0.1410009922220421
7490,17,54,-0.10903842218627666
7690,17,56,-0.03482549827308419
7780,17,56,-0.009737642472481779
7870,17,61,-0.09354964086098548
7880,17,61,-0.1497303368881697
7890,17,61,-0.11926785881191403
8080,17,62,-0.04140101990337606
8180,17,62,-0.014059439550714873
8191,17,62,-0.02945015058995572
8290,17,62,-0.10667762940177297
8590,17,71,-0.21699998528948425
8670,17,72,0.07319860342751845
8680,17,72,-0.18207415697539348
8770,17,81,-0.04520851188643283
8990,17,81,-0.05289235406177128
9160,17,81,-0.019008792893387343
9170,17,81,-0.14007517780107695
9190,17,81,0.025452269137660313
9370,17,92,-0.047923020311574874
9380,17,92,-0.047923020311574874
9390,17,92,-0.047923020311574874
9470,17,92,-0.047923020311574874
9480,17,92,-0.047923020311574874
9490,17,92,-0.047923020311574874
9570,17,92,-0.047923020311574874
9590,17,92,-0.047923020311574874
0480,17,21,-0.15837463239350524
0690,17,22,-0.01306998499315215
1290,17,31,-0.04461362265916558
1770,17,31,-0.06626800066757288
1790,17,31,-0.06626800066757288
2990,17,33,-0.08072217167690322
3990,17,33,-0.06626800066757288
4590,17,42,-0.028825630563846905
5790,17,44,-0.039915780685366054
9290,17,81,-0.06638407194831719
0270,18,11,-0.13201499866083377
0370,18,21,-0.042731472691601935
0380,18,21,-0.1661056568489948
0390,18,21,-0.021510297482837393
0470,18,21,-0.046804636496869056
0490,18,21,-0.18807191109771293
0770,18,23,-0.02941349281182215
1080,18,31,-0.014669648299652005
1090,18,31,-0.0036353142091397617
1170,18,31,-0.0011735043407831158
1180,18,31,0.011269233102061627
1190,18,31,2.0899939435181647e-4
1370,18,31,0.04936132794425352
1390,18,31,0.009557030756582208
1470,18,31,-0.05708617871174115
1480,18,31,-0.05708617871174115
1490,18,31,-0.05708617871174115
1570,18,31,-0.02971147251017925
1590,18,31,-0.02971147251017925
1670,18,31,-0.09750394835219056
1691,18,31,-0.09750394835219056
1870,18,32,-0.05990355511266077
1880,18,32,0.025157713059692055
1990,18,32,-0.08847552757323052
2070,18,32,-0.09246317174600949
2090,18,32,-0.11679784122697745
2170,18,32,-0.02590496254267849
2180,18,32,0.08286093280858275
2190,18,32,0.07044650230589622
2270,18,32,0.0069198618251723465
2280,18,32,0.03577390867065988
2370,18,32,0.006662561888236329
2380,18,32,0.07016731977082624
2390,18,32,0.0231223604610028
2470,18,32,-0.052131926161680275
2480,18,32,-0.052131926161680275
2490,18,32,-0.039355631843329686
2680,18,33,-0.0040900690806067175
2690,18,33,-0.06682083873529276
2770,18,33,-0.07127306541256118
2780,18,33,-0.03438592248863459
2790,18,33,-0.004216756956111789
2880,18,33,-0.03357739631675116
2890,18,33,-0.07535315089764483
2970,18,33,0.1972503805575373
3070,18,33,0.12366962385144764
3095,18,33,-0.062046694018788706
3170,18,33,-0.056525726593604664
3180,18,33,-0.06992232015348698
3365,18,33,0.04515943270485767
3380,18,33,0.023874417605409537
3470,18,33,0.0972766312201907
3590,18,33,0.07167647115634124
3670,18,33,0.06905092542871716
3680,18,33,0.021376132624243538
3690,18,33,0.06905092542871716
3770,18,32,0.02411470349836653
3780,18,32,-0.036605970568094226
3790,18,32,0.1418886130094894
3895,18,33,-0.03876547111069961
3960,18,33,0.038378024755275186
3970,18,33,0.16209721443842207
4070,18,42,-0.05682157416636968
4080,18,42,-0.030127009648757253
4090,18,42,0.06160585184768974
4170,18,42,0.018507977731690772
4180,18,42,-0.030250409468027928
4195,18,42,-0.01731303984796173
4265,18,42,0.016642277743399103
4270,18,42,-0.030791304200318947
4280,18,42,-0.06338138500023394
4370,18,42,-0.0031326010464449716
4390,18,42,-0.09979641267270278
4470,18,42,-0.01508623852094515
4480,18,42,0.026356825288407104
4490,18,42,0.03908364606891934
4560,18,42,-0.012008813077231228
4570,18,42,0.03601426429738208
4670,18,44,-0.03225822674041068
4680,18,44,0.024967065662596988
4690,18,44,0.006886260848715353
4770,18,44,-0.03817502491023783
4780,18,44,0.04375048333588627
4795,18,44,-0.10384448179678418
4880,18,44,0.036385312925404256
4890,18,44,0.10217363226366738
4971,18,44,0.029186097055959093
4972,18,44,0.01809643487737278
4980,18,44,-0.030434610363076486
4990,18,44,0.002755187873534126
5070,18,44,0.04355208172807434
5090,18,44,0.01903895888096463
5170,18,44,-0.14585376293856622
5180,18,44,-0.2592663380719491
5190,18,44,-0.11060534680452294
5280,18,45,0.05395162875901771
5295,18,45,-0.09424023638280032
5370,18,45,-0.4294254215679856
5381,18,45,-2.0291274036132734e-5
5391,18,45,0.06631906656088182
5470,18,45,-0.043893949088702144
5480,18,45,-0.15186111146000958
5490,18,45,-0.08660280781675023
5570,18,45,-0.08117954077843903
5580,18,45,0.09387474365504456
5593,18,45,0.12788887141049743
5670,18,45,-0.12455220659901944
5680,18,45,-0.001964994287504962
5690,18,45,-0.017338870912581128
6070,18,48,-0.09387539223768648
6080,18,48,-0.037260979464695976
6090,18,48,-0.055003178391143326
6170,18,48,0.040218544352978225
6190,18,48,-0.17579739689093943
6270,18,48,0.02287437215847188
6280,18,48,-0.08302563670206331
6290,18,48,6.404977977547688e-6
6370,18,49,-0.030400977032177257
6380,18,49,0.20186978900951558
6390,18,49,0.14779881535788997
0570,18,22,0.00695371685437618
0580,18,22,-0.003755000075317927
0670,18,22,-0.0034364294407523976
0680,18,22,-0.0034364294407523976
6470,18,51,-0.21714951812511596
6490,18,51,-0.018553514831862072
6570,18,51,-0.375461827195831
6590,18,51,-0.375461827195831
6670,18,51,-0.17729288532534848
6672,18,51,0.014971819064579561
6680,18,51,-0.11644829644353649
6695,18,51,-0.04961663204865485
6770,18,51,5.641530753122126e-4
6780,18,51,5.641530753122126e-4
6970,18,52,0.022480847947576432
6991,18,52,-0.0021282016634271983
6992,18,52,-9.784562126480267e-5
7072,18,53,-0.045877320937854016
7080,18,53,-0.19753901047669364
7270,18,54,-0.034287408246074125
7280,18,54,0.023145321379460793
7290,18,54,-0.0015020209666931628
7370,18,54,-0.015419668047974233
7380,18,54,-0.004638965632390191
7390,18,54,0.0203028422722884
7460,18,54,0.06654687441900409
7470,18,54,-0.0995170460559287
7480,18,54,0.08022292119300922
7570,18,55,0.026926550042346897
7580,18,56,-0.1436100527648525
7590,18,56,-0.17091201852934257
7670,18,56,-0.3574077014586654
7680,18,56,-0.1197995169145738
7770,18,56,-0.06410608162039189
7790,18,56,-0.09290260054674404
7860,18,61,-0.0061693802677654785
7970,18,62,0.0029110564322585297
7980,18,62,0.03371587683140009
7990,18,62,0.07375355067099088
8070,18,62,0.016872764786304395
8090,18,62,0.01731482815038521
8170,18,62,-0.018416180157671658
8192,18,62,-0.04198534813204524
8270,18,62,-0.1257633719722413
8370,18,62,-0.02090374508575288
8380,18,62,-0.0025955836481674766
8390,18,62,-0.11990957175317674
8470,18,62,-0.10200837776502603
8561,18,71,-0.20049588749677205
8562,18,71,0.010466951906434208
8563,18,71,-0.16519248084906824
8564,18,71,0.045849737289219816
8570,18,71,-0.05667979052355809
8580,18,71,-0.07641900193660389
8660,18,72,-0.17111743063774787
8690,18,72,-0.20436121672907326
8780,18,81,-0.03052455354351702
8790,18,81,-0.07719996620640679
8870,18,81,-0.09345060519373116
8891,18,81,-0.07777058469278497
8970,18,81,-0.19721042137226286
8980,18,81,-0.19721042137226286
9070,18,81,-0.2513352757676167
9080,18,81,-0.0836584845900169
9090,18,81,-0.2013759987143109
9180,18,81,-0.1209786626992494
9670,18,92,-0.02243805404544641
9680,18,92,-0.02243805404544641
9690,18,92,-0.02243805404544641
9770,18,92,-0.02243805404544641
9780,18,92,-0.02243805404544641
9790,18,92,-0.02243805404544641
9870,18,92,-0.02243805404544641
0170,18,11,NA
0180,18,11,NA
0190,18,11,NA
0280,18,11,NA
0290,18,11,NA
0590,18,22,NA
9920,18,NA,NA
1070,18,31,0.08128900042448038
1270,18,31,0.007680042833371579
1280,18,31,-0.008345210414024357
1890,18,32,-0.010736771320013362
2290,18,32,-0.018230377377712957
2570,18,32,-0.023849390774950005
2590,18,32,-0.023849390774950005
2670,18,33,-0.028260561513138462
2870,18,33,0.008719574707344708
2980,18,33,-0.034225778889763525
3080,18,33,-0.08829334026779616
3291,18,33,0.02660767680855394
3370,18,33,0.01888698772038367
3390,18,33,0.01888698772038367
3490,18,33,-0.03745516725133616
3570,18,33,-0.07108907835811415
3580,18,33,-0.09098203768822771
3875,18,32,-0.022733014126576148
3980,18,33,0.009614836639054661
4290,18,42,0.017220196718512836
4380,18,42,-0.023131083948587244
4580,18,42,0.002178933932748678
4585,18,42,-0.05268434895876359
4870,18,44,0.07202727333853887
5080,18,44,-0.125186186016699
5275,18,45,-0.0572824149617021
6180,18,48,-0.11243465098252484
6480,18,51,-0.19322111790441915
6690,18,51,-0.13867391773948207
6870,18,52,-0.03802903093978095
6880,18,52,-0.03802903093978095
6890,18,52,0.06286725218622495
7071,18,53,-0.07543583150784801
7181,18,53,-0.17563420935993596
7190,18,53,-0.15552434985135044
7490,18,54,-0.06956529876911598
7690,18,56,-0.12132420441699283
7780,18,56,-0.09623634861639041
7870,18,61,-0.04391032697174789
7880,18,61,-0.10009102299893212
7890,18,61,-0.06962854492267642
8080,18,62,-0.01584394516671592
8180,18,62,0.011497635185945264
8191,18,62,-0.003893075853295588
8290,18,62,-0.08112055466511282
8590,18,71,-0.011032502709530703
8670,18,72,0.1948698608929924
8680,18,72,-0.06040289950991953
8770,18,81,-0.09492627316212299
8990,18,81,-0.10261011533746145
9160,18,81,-0.06872655416907751
9170,18,81,-0.18979293907676711
9190,18,81,-0.024265492138029855
9370,18,92,0.0016754019304235483
9380,18,92,0.0016754019304235483
9390,18,92,0.0016754019304235483
9470,18,92,0.0016754019304235483
9480,18,92,0.0016754019304235483
9490,18,92,0.0016754019304235483
9570,18,92,0.0016754019304235483
9590,18,92,0.0016754019304235483
0480,18,21,-0.12287679689566977
0690,18,22,0.0034236799501812243
1290,18,31,0.005221957321083437
1770,18,31,-0.013188967654889194
1790,18,31,-0.013188967654889194
2990,18,33,-0.022167836084399345
3990,18,33,-0.013188967654889194
4590,18,42,-0.01233196562051353
5790,18,44,-0.0016254172338927564
9290,18,81,-0.11610183322400736
0270,19,11,-0.042159926197065545
0370,19,21,0.04712359977216629
0380,19,21,-0.07625058438522658
0390,19,21,0.06834477498093083
0470,19,21,0.04305043596689917
0490,19,21,-0.0982168386339447
0770,19,23,-0.048812971762578594
1080,19,31,9.85059662748089e-4
1090,19,31,0.012019393753260332
1170,19,31,0.014481203621616978
1180,19,31,0.02692394106446172
1190,19,31,0.01586370735675191
1370,19,31,0.06501603590665361
1390,19,31,0.0252117387189823
1470,19,31,-0.04143147074934106
1480,19,31,-0.04143147074934106
1490,19,31,-0.04143147074934106
1570,19,31,-0.014056764547779155
1590,19,31,-0.014056764547779155
1670,19,31,-0.08184924038979047
1691,19,31,-0.08184924038979047
1870,19,32,-0.04424884715026067
1880,19,32,0.04081242102209215
1990,19,32,-0.07282081961083042
2070,19,32,-0.0768084637836094
2090,19,32,-0.10114313326457736
2170,19,32,-0.010250254580278395
2180,19,32,0.09851564077098285
2190,19,32,0.08610121026829631
2270,19,32,0.02257456978757244
2280,19,32,0.051428616633059976
2370,19,32,0.022317269850636423
2380,19,32,0.08582202773322634
2390,19,32,0.038777068423402894
2470,19,32,-0.06801232307493899
2480,19,32,-0.06801232307493899
2490,19,32,-0.055236028756588396
2680,19,33,-0.019970465993865427
2690,19,33,-0.08270123564855147
2770,19,33,-0.08715346232581989
2780,19,33,-0.0502663194018933
2790,19,33,-0.0200971538693705
2880,19,33,-0.04945779323000987
2890,19,33,-0.09123354781090354
2970,19,33,0.1813699836442786
3070,19,33,0.10778922693818893
3095,19,33,-0.07792709093204742
3170,19,33,-0.07240612350686337
3180,19,33,-0.08580271706674569
3365,19,33,0.029279035791598962
3380,19,33,0.007994020692150827
3470,19,33,0.08139623430693199
3590,19,33,0.05579607424308253
3670,19,33,0.05317052851545845
3680,19,33,0.005495735710984828
