cbsa,cbsa_name,xmin,ymin,xmax,ymax,under_40_index_perc,total_index_perc
31500,"Madison, IN (Micro)",NA,NA,NA,NA,0.09413081494260832,0.08226075734602703
18220,"Connersville, IN (Micro)",NA,NA,NA,NA,0.0897522678905166,0.08284045511626809
11420,"Angola, IN (Micro)",NA,NA,NA,NA,0.08968804520559602,0.08133631054567964
17140,"Cincinnati, OH-KY-IN (Metro)",NA,NA,NA,NA,0.09897420566740765,0.08243720126661001
18020,"Columbus, IN (Metro)",NA,NA,NA,NA,0.09170059644665769,0.08018750655933204
16300,"Cedar Rapids, IA (Metro)",NA,NA,NA,NA,0.09422163191001205,0.07896887599065333
32260,"Marshalltown, IA (Micro)",NA,NA,NA,NA,0.09200316658632011,0.0812906449437004
35500,"Newton, IA (Micro)",NA,NA,NA,NA,0.09307313051572308,0.07999071190632548
26980,"Iowa City, IA (Metro)",NA,NA,NA,NA,0.09633416778962982,0.080093049541687
47940,"Waterloo-Cedar Falls, IA (Metro)",NA,NA,NA,NA,0.09294212138853762,0.08020111334217549
20220,"Dubuque, IA (Metro)",NA,NA,NA,NA,0.09467219296280083,0.08162160349045619
14340,"Boone, IA (Micro)",NA,NA,NA,NA,0.08855665290475995,0.07647710751068651
16140,"Carroll, IA (Micro)",NA,NA,NA,NA,0.08796167256427002,0.07774427952726326
32380,"Mason City, IA (Micro)",NA,NA,NA,NA,0.09401023268790006,0.08254613087631855
17540,"Clinton, IA (Micro)",NA,NA,NA,NA,0.09280765476699339,0.08232550311902094
19780,"Des Moines-West Des Moines, IA (Metro)",NA,NA,NA,NA,0.09631042868388597,0.07690011401013064
43580,"Sioux City, IA-NE-SD (Metro)",NA,NA,NA,NA,0.09433588306261183,0.08397002040797538
11180,"Ames, IA (Metro)",NA,NA,NA,NA,0.09845141389029201,0.07800456076751092
22700,"Fort Dodge, IA (Micro)",NA,NA,NA,NA,0.09375079418730171,0.0818919542868586
36540,"Omaha-Council Bluffs, NE-IA (Metro)",NA,NA,NA,NA,0.09587080931853623,0.08090233648310428
44740,"Storm Lake, IA (Micro)",NA,NA,NA,NA,0.08251210526667893,0.07393688229308268
36900,"Ottumwa, IA (Micro)",NA,NA,NA,NA,0.09048897588142678,0.07999034755994971
34700,"Muscatine, IA (Micro)",NA,NA,NA,NA,0.08999632306715358,0.07812047718126529
36820,"Oskaloosa, IA (Micro)",NA,NA,NA,NA,0.09067046160401235,0.07948775977109097
44020,"Spirit Lake, IA (Micro)",NA,NA,NA,NA,0.09664753984963081,0.08497463998081137
37800,"Pella, IA (Micro)",NA,NA,NA,NA,0.09283959864658906,0.07856127787577119
21840,"Fairfield, IA (Micro)",NA,NA,NA,NA,0.08557393696156336,0.07519279242565698
43980,"Spencer, IA (Micro)",NA,NA,NA,NA,0.08867922758203967,0.07901119107447621
37660,"Parsons, KS (Micro)",NA,NA,NA,NA,0.08135017892214227,0.07580084780752319
21380,"Emporia, KS (Micro)",NA,NA,NA,NA,0.08985933863129968,0.08087556935848586
28140,"Kansas City, MO-KS (Metro)",NA,NA,NA,NA,0.09625766645834596,0.08044200177581583
17700,"Coffeyville, KS (Micro)",NA,NA,NA,NA,0.08478987290674835,0.07846039030060267
26740,"Hutchinson, KS (Micro)",NA,NA,NA,NA,0.09121669254143598,0.08101403685037292
31740,"Manhattan, KS (Metro)",NA,NA,NA,NA,0.09406505134234859,0.08185391268594965
41460,"Salina, KS (Micro)",NA,NA,NA,NA,0.09043862774045802,0.081839858470373
48620,"Wichita, KS (Metro)",NA,NA,NA,NA,0.09660937106972385,0.08456002798440483
45820,"Topeka, KS (Metro)",NA,NA,NA,NA,0.08852781461128234,0.07778216014393494
24460,"Great Bend, KS (Micro)",NA,NA,NA,NA,0.08677144915572542,0.08014112102609038
11680,"Arkansas City-Winfield, KS (Micro)",NA,NA,NA,NA,0.0885321523543046,0.08127729449867595
38260,"Pittsburg, KS (Micro)",NA,NA,NA,NA,0.08719995792016019,0.07945599291494494
36840,"Ottawa, KS (Micro)",NA,NA,NA,NA,0.08689463359026788,0.0781486110290466
29940,"Lawrence, KS (Metro)",NA,NA,NA,NA,0.09824668268734259,0.0826882401913393
23780,"Garden City, KS (Micro)",NA,NA,NA,NA,0.08724310263676338,0.07755387922327306
27920,"Junction City, KS (Micro)",NA,NA,NA,NA,0.09119766505471796,0.08347567027116959
11860,"Atchison, KS (Micro)",NA,NA,NA,NA,0.08885200190749075,0.08051851358819538
32700,"McPherson, KS (Micro)",NA,NA,NA,NA,0.08841600243985198,0.07921300875592018
25700,"Hays, KS (Micro)",NA,NA,NA,NA,0.09147216518814247,0.08158458603653533
30580,"Liberal, KS (Micro)",NA,NA,NA,NA,0.08228327953650919,0.07555164558722681
41140,"St. Joseph, MO-KS (Metro)",NA,NA,NA,NA,0.0917445947524558,0.0827427228399386
19980,"Dodge City, KS (Micro)",NA,NA,NA,NA,0.08515567793256533,0.07783635984874519
40080,"Richmond-Berea, KY (Micro)",NA,NA,NA,NA,0.09595503284202768,0.08279155774685905
34460,"Mount Sterling, KY (Micro)",NA,NA,NA,NA,0.08935095479542929,0.08185214153924249
26580,"Huntington-Ashland, WV-KY-OH (Metro)",NA,NA,NA,NA,0.09779863402622499,0.08717072441768851
34660,"Murray, KY (Micro)",NA,NA,NA,NA,0.09065333225905259,0.08123465000953059
30460,"Lexington-Fayette, KY (Metro)",NA,NA,NA,NA,0.0988023167420009,0.08338621737959788
17300,"Clarksville, TN-KY (Metro)",NA,NA,NA,NA,0.09885894846780886,0.08598869721827983
36980,"Owensboro, KY (Metro)",NA,NA,NA,NA,0.09516389378206278,0.08383181994029312
21060,"Elizabethtown-Fort Knox, KY (Metro)",NA,NA,NA,NA,0.09451299787664116,0.0836764794533636
32460,"Mayfield, KY (Micro)",NA,NA,NA,NA,0.09094351825548418,0.08289730559776592
31580,"Madisonville, KY (Micro)",NA,NA,NA,NA,0.0924913414306318,0.0838793429799651
12680,"Bardstown, KY (Micro)",NA,NA,NA,NA,0.09560425441314441,0.08353790956116156
15820,"Campbellsville, KY (Micro)",NA,NA,NA,NA,0.08848432487123327,0.08136019522169727
14540,"Bowling Green, KY (Metro)",NA,NA,NA,NA,0.09600977567233825,0.08428336770423143
30940,"London, KY (Micro)",NA,NA,NA,NA,0.08807555526371601,0.08094189087510587
16420,"Central City, KY (Micro)",NA,NA,NA,NA,0.0917658153840433,0.08456865035218732
23180,"Frankfort, KY (Micro)",NA,NA,NA,NA,0.08837283591071357,0.07481063117458348
43700,"Somerset, KY (Micro)",NA,NA,NA,NA,0.08849635246083465,0.08162990790644117
23980,"Glasgow, KY (Micro)",NA,NA,NA,NA,0.09232905264717568,0.08408778761027577
19220,"Danville, KY (Micro)",NA,NA,NA,NA,0.09230138149769444,0.08227169356124531
33180,"Middlesborough, KY (Micro)",NA,NA,NA,NA,0.09192558899958105,0.0846374468453989
32500,"Maysville, KY (Micro)",NA,NA,NA,NA,0.09496679957237963,0.08348792797358114
46460,"Union City, TN-KY (Micro)",NA,NA,NA,NA,0.08679754503769657,0.07899523399554946
43340,"Shreveport-Bossier City, LA (Metro)",NA,NA,NA,NA,0.10098393376936741,0.0911984836725267
12940,"Baton Rouge, LA (Metro)",NA,NA,NA,NA,0.09946492666514668,0.0877064703468033
35380,"New Orleans-Metairie, LA (Metro)",NA,NA,NA,NA,0.10881127512239161,0.09425909099036966
34020,"Morgan City, LA (Micro)",NA,NA,NA,NA,0.09730136867499878,0.0894193212308869
25220,"Hammond, LA (Metro)",NA,NA,NA,NA,0.09864281051072545,0.09009709051986234
26380,"Houma-Thibodaux, LA (Metro)",NA,NA,NA,NA,0.09729481044157907,0.08751009227873278
33740,"Monroe, LA (Metro)",NA,NA,NA,NA,0.09497600876051884,0.08487959260352176
29180,"Lafayette, LA (Metro)",NA,NA,NA,NA,0.09900653128713961,0.0890716951254799
22860,"Fort Polk South, LA (Micro)",NA,NA,NA,NA,0.09691382747167954,0.08810284550670518
14220,"Bogalusa, LA (Micro)",NA,NA,NA,NA,0.09509363748304202,0.0861021722798332
29340,"Lake Charles, LA (Metro)",NA,NA,NA,NA,0.10788050889853214,0.09910676237804424
19760,"DeRidder, LA (Micro)",NA,NA,NA,NA,0.09554884105923632,0.08689099014433022
27660,"Jennings, LA (Micro)",NA,NA,NA,NA,0.10066586653693384,0.09359892149065485
40820,"Ruston, LA (Micro)",NA,NA,NA,NA,0.09613459902458721,0.08466503289719224
12820,"Bastrop, LA (Micro)",NA,NA,NA,NA,0.08863352228280708,0.08357887121607685
35060,"Natchitoches, LA (Micro)",NA,NA,NA,NA,0.09079536349078841,0.08364456474883082
10780,"Alexandria, LA (Metro)",NA,NA,NA,NA,0.09401047798369125,0.08673944846809303
35020,"Natchez, MS-LA (Micro)",NA,NA,NA,NA,0.09410844816223078,0.08730012376824454
36660,"Opelousas, LA (Micro)",NA,NA,NA,NA,0.09683104494787922,0.08971174719033549
38860,"Portland-South Portland, ME (Metro)",NA,NA,NA,NA,0.09772610244601569,0.08388544558914832
30340,"Lewiston-Auburn, ME (Metro)",NA,NA,NA,NA,0.08948058758837764,0.08137124179177872
12300,"Augusta-Waterville, ME (Micro)",NA,NA,NA,NA,0.08996313136395265,0.07980230296284836
12620,"Bangor, ME (Metro)",NA,NA,NA,NA,0.09375978501405502,0.08471981411288035
15680,"California-Lexington Park, MD (Metro)",NA,NA,NA,NA,0.10778578241469469,0.0852222593418515
25180,"Hagerstown-Martinsburg, MD-WV (Metro)",NA,NA,NA,NA,0.0965409675472261,0.08355989683464007
12580,"Baltimore-Columbia-Towson, MD (Metro)",NA,NA,NA,NA,0.10043324095550651,0.08211392290802991
19060,"Cumberland, MD-WV (Metro)",NA,NA,NA,NA,0.09683009262861249,0.08408426207653517
15700,"Cambridge, MD (Micro)",NA,NA,NA,NA,0.09846619647427751,0.0873218711573923
20660,"Easton, MD (Micro)",NA,NA,NA,NA,0.10481073307246687,0.09001063026735866
14460,"Boston-Cambridge-Newton, MA-NH (Metro)",NA,NA,NA,NA,0.10187506230552532,0.0792210519414901
39300,"Providence-Warwick, RI-MA (Metro)",NA,NA,NA,NA,0.10169628724870294,0.0855444884119834
12700,"Barnstable Town, MA (Metro)",NA,NA,NA,NA,0.11052096435552158,0.09487469884585448
44140,"Springfield, MA (Metro)",NA,NA,NA,NA,0.09638539511608923,0.08153769279270273
24640,"Greenfield Town, MA (Micro)",NA,NA,NA,NA,0.09211018381306547,0.07942817540975132
38340,"Pittsfield, MA (Metro)",NA,NA,NA,NA,0.10164879748183511,0.08823177453057371
47240,"Vineyard Haven, MA (Micro)",NA,NA,NA,NA,0.10186703141617443,0.09156194502585498
19820,"Detroit-Warren-Dearborn, MI (Metro)",NA,NA,NA,NA,0.09895001036515721,0.08087277189499885
15620,"Cadillac, MI (Micro)",NA,NA,NA,NA,0.09223084328419758,0.08300693218731048
37020,"Owosso, MI (Micro)",NA,NA,NA,NA,0.09225211486536482,0.08092910218182608
35660,"Niles-Benton Harbor, MI (Metro)",NA,NA,NA,NA,0.10018363688190847,0.08691208551140286
12980,"Battle Creek, MI (Metro)",NA,NA,NA,NA,0.09961137134811407,0.08643471259349395
13020,"Bay City, MI (Metro)",NA,NA,NA,NA,0.1017659748722425,0.0874850809397263
29620,"Lansing-East Lansing, MI (Metro)",NA,NA,NA,NA,0.09517923516604507,0.07687100540217032
26960,"Ionia, MI (Micro)",NA,NA,NA,NA,0.09092051457523777,0.07876902151151384
34380,"Mount Pleasant, MI (Micro)",NA,NA,NA,NA,0.10968342035223591,0.09525363932138307
27100,"Jackson, MI (Metro)",NA,NA,NA,NA,0.09704906554097896,0.08235250486641668
28020,"Kalamazoo-Portage, MI (Metro)",NA,NA,NA,NA,0.09685589918817056,0.08369891996314464
11460,"Ann Arbor, MI (Metro)",NA,NA,NA,NA,0.09463976316506181,0.07588563360306542
26090,"Holland, MI (Micro)",NA,NA,NA,NA,0.09539358800266516,0.08355343343424564
24340,"Grand Rapids-Wyoming, MI (Metro)",NA,NA,NA,NA,0.09437694493890642,0.0821277010657167
42300,"Sault Ste. Marie, MI (Micro)",NA,NA,NA,NA,0.0908008975346955,0.07871345148183824
10300,"Adrian, MI (Micro)",NA,NA,NA,NA,0.09545827806354878,0.08204494484461353
33780,"Monroe, MI (Metro)",NA,NA,NA,NA,0.09820105033134728,0.08283218433316153
34740,"Muskegon, MI (Metro)",NA,NA,NA,NA,0.09659451081757166,0.08562799693427874
22420,"Flint, MI (Metro)",NA,NA,NA,NA,0.09897285260602282,0.085625129304437
40980,"Saginaw, MI (Metro)",NA,NA,NA,NA,0.10119355230379616,0.08802863002177574
45900,"Traverse City, MI (Micro)",NA,NA,NA,NA,0.10587137860298275,0.0935984846570758
10940,"Alma, MI (Micro)",NA,NA,NA,NA,0.09273474138347212,0.0817692058993338
26340,"Houghton, MI (Micro)",NA,NA,NA,NA,0.1001885569233357,0.08736260031434924
31220,"Ludington, MI (Micro)",NA,NA,NA,NA,0.09612149946794758,0.08706998331889823
33220,"Midland, MI (Metro)",NA,NA,NA,NA,0.10205796570260758,0.08403057441172454
10980,"Alpena, MI (Micro)",NA,NA,NA,NA,0.09911688839532758,0.08922200091127692
31940,"Marinette, WI-MI (Micro)",NA,NA,NA,NA,0.09577845996693733,0.08472052874755215
17740,"Coldwater, MI (Micro)",NA,NA,NA,NA,0.09307427667953705,0.08249937261902648
25880,"Hillsdale, MI (Micro)",NA,NA,NA,NA,0.09083566825798887,0.08006490253263747
21540,"Escanaba, MI (Micro)",NA,NA,NA,NA,0.1060776465367432,0.09368784653387918
32100,"Marquette, MI (Micro)",NA,NA,NA,NA,0.10564042034723146,0.091679130458239
27020,"Iron Mountain, MI-WI (Micro)",NA,NA,NA,NA,0.10017062286466186,0.0916460508276022
44780,"Sturgis, MI (Micro)",NA,NA,NA,NA,0.09077413702123409,0.08061759637153874
13660,"Big Rapids, MI (Micro)",NA,NA,NA,NA,0.09230400956489322,0.0829553927249036
31860,"Mankato-North Mankato, MN (Metro)",NA,NA,NA,NA,0.09548987718562232,0.08242830093069493
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metro)",NA,NA,NA,NA,0.09826517270564193,0.07806381829515195
40340,"Rochester, MN (Metro)",NA,NA,NA,NA,0.09830506354921256,0.08576904509526707
26780,"Hutchinson, MN (Micro)",NA,NA,NA,NA,0.09170015342156518,0.08011023239046916
21860,"Fairmont, MN (Micro)",NA,NA,NA,NA,0.09101680597864072,0.08085379252867644
32140,"Marshall, MN (Micro)",NA,NA,NA,NA,0.08548214040498689,0.07468946085911425
24330,"Grand Rapiuds, MN (Micro)",NA,NA,NA,NA,0.09675539654014487,0.08509025091470925
48820,"Willmar, MN (Micro)",NA,NA,NA,NA,0.08948652621082788,0.080154572150735
13420,"Bemidji, MN (Micro)",NA,NA,NA,NA,0.09532783876481607,0.08390167366015298
22020,"Fargo, ND-MN (Metro)",NA,NA,NA,NA,0.0982116347506044,0.08301379934885175
10660,"Albert Lea, MN (Micro)",NA,NA,NA,NA,0.09285626627789349,0.0813744483478616
22060,"Faribault-Northfield, MN (Micro)",NA,NA,NA,NA,0.09483321625702966,0.08074288561519401
20260,"Duluth, MN-WI (Metro)",NA,NA,NA,NA,0.10143392201490375,0.08701534715565229
36940,"Owatonna, MN (Micro)",NA,NA,NA,NA,0.09120641820693826,0.07733353041151209
35580,"New Ulm, MN (Micro)",NA,NA,NA,NA,0.09001487906536022,0.07906263139927901
14660,"Brainerd, MN (Micro)",NA,NA,NA,NA,0.1045877906451118,0.09273888017833136
24220,"Grand Forks, ND-MN (Metro)",NA,NA,NA,NA,0.09969187216257364,0.08526291542368192
12380,"Austin, MN (Micro)",NA,NA,NA,NA,0.09211165468312457,0.08009785984567161
49100,"Winona, MN (Micro)",NA,NA,NA,NA,0.09204992248387858,0.07963324224859752
41060,"St. Cloud, MN (Metro)",NA,NA,NA,NA,0.09375784571801353,0.08288642037452054
47420,"Wahpeton, ND-MN (Micro)",NA,NA,NA,NA,0.08817829678696909,0.07853607043244629
39860,"Red Wing, MN (Micro)",NA,NA,NA,NA,0.09935490255592681,0.08450090548212945
10820,"Alexandria, MN (Micro)",NA,NA,NA,NA,0.1013871933996053,0.08765508844861286
22260,"Fergus Falls, MN (Micro)",NA,NA,NA,NA,0.09248487256854393,0.08171720925184066
29100,"La Crosse-Onalaska, WI-MN (Metro)",NA,NA,NA,NA,0.09295444451116264,0.0816773265670705
49380,"Worthington, MN (Micro)",NA,NA,NA,NA,0.08568446329497993,0.07702613065710534
32940,"Meridian, MS (Micro)",NA,NA,NA,NA,0.09276257625118912,0.08551733646655597
46180,"Tupelo, MS (Micro)",NA,NA,NA,NA,0.08717063655662823,0.08022244201323875
15020,"Brookhaven, MS (Micro)",NA,NA,NA,NA,0.09049124207912132,0.08307600685725179
27140,"Jackson, MS (Metro)",NA,NA,NA,NA,0.09219696727561373,0.08103420853231864
25620,"Hattiesburg, MS (Metro)",NA,NA,NA,NA,0.09547761471887951,0.08626484018063493
25060,"Gulfport-Biloxi-Pascagoula, MS (Metro)",NA,NA,NA,NA,0.11668771110383847,0.10281246627579564
46980,"Vicksburg, MS (Micro)",NA,NA,NA,NA,0.10371327922729995,0.09311831163817179
29860,"Laurel, MS (Micro)",NA,NA,NA,NA,0.08680491910669072,0.08212199295496865
24740,"Greenville, MS (Micro)",NA,NA,NA,NA,0.09303718854024945,0.08645046286624183
48500,"West Point, MS (Micro)",NA,NA,NA,NA,0.09041072002562967,0.08352572291300163
17260,"Clarksdale, MS (Micro)",NA,NA,NA,NA,0.09967806023285668,0.0916816156856805
26940,"Indianola, MS (Micro)",NA,NA,NA,NA,0.08091512064330776,0.07641703954990556
18060,"Columbus, MS (Micro)",NA,NA,NA,NA,0.09714527670831324,0.08731351060195623
44260,"Starkville, MS (Micro)",NA,NA,NA,NA,0.09659076229073224,0.0824239679349131
38100,"Picayune, MS (Micro)",NA,NA,NA,NA,0.09751255277843385,0.08847910653055074
18420,"Corinth, MS (Micro)",NA,NA,NA,NA,0.08702988542599915,0.08096436758533136
17380,"Cleveland, MS (Micro)",NA,NA,NA,NA,0.08382051198021837,0.07727352363988087
37060,"Oxford, MS (Micro)",NA,NA,NA,NA,0.10367788838063359,0.08753401002564799
32620,"McComb, MS (Micro)",NA,NA,NA,NA,0.08827499210448682,0.08322935089846194
24980,"Grenada, MS (Micro)",NA,NA,NA,NA,0.08650094074805774,0.08035981449786694
24900,"Greenwood, MS (Micro)",NA,NA,NA,NA,0.08460526278907295,0.07897099808745861
27620,"Jefferson City, MO (Metro)",NA,NA,NA,NA,0.08351272348947868,0.07494353506688327
44180,"Springfield, MO (Metro)",NA,NA,NA,NA,0.09409263956078646,0.08448780702556682
42740,"Sedalia, MO (Micro)",NA,NA,NA,NA,0.09017748883722855,0.08314985088130843
32180,"Marshall, MO (Micro)",NA,NA,NA,NA,0.0879376278292661,0.08058848906449907
22100,"Farmington, MO (Micro)",NA,NA,NA,NA,0.0883565509517144,0.08318486490100606
28860,"Kirksville, MO (Micro)",NA,NA,NA,NA,0.09080143391303279,0.08197435614768062
17860,"Columbia, MO (Metro)",NA,NA,NA,NA,0.09629469323278818,0.08063044720745857
38740,"Poplar Bluff, MO (Micro)",NA,NA,NA,NA,0.09164757692058918,0.08492365549030889
27900,"Joplin, MO (Metro)",NA,NA,NA,NA,0.09214388969772241,0.08338400812321621
47660,"Warrensburg, MO (Micro)",NA,NA,NA,NA,0.09248844528328558,0.08387703824748723
30060,"Lebanon, MO (Micro)",NA,NA,NA,NA,0.08657142314106513,0.07998402275071174
14700,"Branson, MO (Micro)",NA,NA,NA,NA,0.11854379000891006,0.109068792635692
28380,"Kennett, MO (Micro)",NA,NA,NA,NA,0.08440034170220174,0.07770188710833834
22780,"Fort Leonard Wood, MO (Micro)",NA,NA,NA,NA,0.1067446019357866,0.09666943645056937
33620,"Moberly, MO (Micro)",NA,NA,NA,NA,0.08527644136615169,0.07805043811603148
25300,"Hannibal, MO (Micro)",NA,NA,NA,NA,0.08931334048394553,0.08250804055534736
32340,"Maryville, MO (Micro)",NA,NA,NA,NA,0.09298990375673932,0.08234312066200926
43460,"Sikeston, MO (Micro)",NA,NA,NA,NA,0.09092807444450966,0.08340499246121724
33020,"Mexico, MO (Micro)",NA,NA,NA,NA,0.08478722392820454,0.07877194070268398
40620,"Rolla, MO (Micro)",NA,NA,NA,NA,0.09561459677834307,0.08619321124333836
48460,"West Plains, MO (Micro)",NA,NA,NA,NA,0.08597864730641652,0.08076781308392898
28060,"Kalispell, MT (Micro)",NA,NA,NA,NA,0.11012936344083835,0.09803670587798494
14580,"Bozeman, MT (Micro)",NA,NA,NA,NA,0.1103528573190309,0.09710908404190685
25740,"Helena, MT (Micro)",NA,NA,NA,NA,0.10025104730043968,0.08338880033899398
33540,"Missoula, MT (Metro)",NA,NA,NA,NA,0.10521897493017325,0.0919704277377844
15580,"Butte-Silver Bow, MT (Micro)",NA,NA,NA,NA,0.10358003611166096,0.0891527893077285
24500,"Great Falls, MT (Metro)",NA,NA,NA,NA,0.10191200093802448,0.09082215986768045
13740,"Billings, MT (Metro)",NA,NA,NA,NA,0.10541613920293015,0.09164672453079808
24260,"Grand Island, NE (Metro)",NA,NA,NA,NA,0.09214674616224199,0.08192349291039992
30700,"Lincoln, NE (Metro)",NA,NA,NA,NA,0.09340661580201076,0.0794553749124095
28260,"Kearney, NE (Micro)",NA,NA,NA,NA,0.09587920363079219,0.08366741702288218
30420,"Lexington, NE (Micro)",NA,NA,NA,NA,0.08320193199576312,0.07595381840108938
23340,"Fremont, NE (Micro)",NA,NA,NA,NA,0.09151944520562932,0.08183013499208024
35740,"Norfolk, NE (Micro)",NA,NA,NA,NA,0.088907641194867,0.07999533720875054
18100,"Columbus, NE (Micro)",NA,NA,NA,NA,0.0881698325318865,0.07833364504719802
35820,"North Platte, NE (Micro)",NA,NA,NA,NA,0.09769239667386756,0.08598896274464124
13100,"Beatrice, NE (Micro)",NA,NA,NA,NA,0.0883712425875907,0.07957681356172756
25580,"Hastings, NE (Micro)",NA,NA,NA,NA,0.09508176910118887,0.08394656344683549
42420,"Scottsbluff, NE (Micro)",NA,NA,NA,NA,0.09028002119002802,0.08149958101649311
39900,"Reno, NV (Metro)",NA,NA,NA,NA,0.11153145702574102,0.09582469857811228
16180,"Carson City, NV (Metro)",NA,NA,NA,NA,0.10653455405791659,0.0903713284933966
29820,"Las Vegas-Henderson-Paradise, NV (Metro)",NA,NA,NA,NA,0.12796533219138956,0.1158377357737145
23820,"Gardnerville Ranchos, NV (Micro)",NA,NA,NA,NA,0.1132494004903096,0.09693759371545722
21220,"Elko, NV (Micro)",NA,NA,NA,NA,0.11642709536513149,0.09917501059052383
37220,"Pahrump, NV (Micro)",NA,NA,NA,NA,0.11417990221793828,0.10098963698769697
49080,"Winnemucca, NV (Micro)",NA,NA,NA,NA,0.10631462159886741,0.09306669578517231
22280,"Fernley, NV (Micro)",NA,NA,NA,NA,0.09732893916523844,0.08533771561491674
21980,"Fallon, NV (Micro)",NA,NA,NA,NA,0.0991611851617348,0.08522168548332328
28300,"Keene, NH (Micro)",NA,NA,NA,NA,0.09464131073616873,0.08193731828447691
13620,"Berlin, NH-VT (Micro)",NA,NA,NA,NA,0.10063795623689711,0.08982339350213407
31700,"Manchester-Nashua, NH (Metro)",NA,NA,NA,NA,0.0979563867609445,0.08055043178108733
18180,"Concord, NH (Micro)",NA,NA,NA,NA,0.09319078565793999,0.07901534337591588
29060,"Laconia, NH (Micro)",NA,NA,NA,NA,0.10003491414012357,0.0866558771231385
17200,"Claremont-Lebanon, NH-VT (Micro)",NA,NA,NA,NA,0.09657512991508019,0.08341199428684606
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metro)",NA,NA,NA,NA,0.0971276440582322,0.07919579834381572
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metro)",NA,NA,NA,NA,0.09551039585683342,0.08077297471105821
47220,"Vineland-Bridgeton, NJ (Metro)",NA,NA,NA,NA,0.08952551409091349,0.07913275584781505
12100,"Atlantic City-Hammonton, NJ (Metro)",NA,NA,NA,NA,0.12709398385211793,0.11068633138491349
36140,"Ocean City, NJ (Metro)",NA,NA,NA,NA,0.11196468660487184,0.095430359398389
45940,"Trenton, NJ (Metro)",NA,NA,NA,NA,0.09346732449063047,0.07242438749734946
10740,"Albuquerque, NM (Metro)",NA,NA,NA,NA,0.10042433886887536,0.08720558397837415
16100,"Carlsbad-Artesia, NM (Micro)",NA,NA,NA,NA,0.10676712149038106,0.09449825691129281
43500,"Silver City, NM (Micro)",NA,NA,NA,NA,0.09781447313442597,0.08988946294384874
23700,"Gallup, NM (Micro)",NA,NA,NA,NA,0.09824968681434133,0.09000311080710441
10460,"Alamogordo, NM (Micro)",NA,NA,NA,NA,0.10393753336364618,0.09486080932564883
21580,"Española, NM (Micro)",NA,NA,NA,NA,0.09358808135109659,0.08312680748891461
40740,"Roswell, NM (Micro)",NA,NA,NA,NA,0.09989778148867276,0.09158724640019614
29740,"Las Cruces, NM (Metro)",NA,NA,NA,NA,0.09738290102767914,0.0877049963432376
22140,"Farmington, NM (Metro)",NA,NA,NA,NA,0.10089383570298827,0.0923626494493844
42140,"Santa Fe, NM (Metro)",NA,NA,NA,NA,0.10721957495180488,0.09057890222100679
45340,"Taos, NM (Micro)",NA,NA,NA,NA,0.1134401843455091,0.1033942250458277
26020,"Hobbs, NM (Micro)",NA,NA,NA,NA,0.10325200987300015,0.0944059502423525
40760,"Ruidoso, NM (Micro)",NA,NA,NA,NA,0.11956529928793724,0.10682054674394137
17580,"Clovis, NM (Micro)",NA,NA,NA,NA,0.09601211711944954,0.08627149714785944
19700,"Deming, NM (Micro)",NA,NA,NA,NA,0.0921335921316918,0.08762540511771495
29780,"Las Vegas, NM (Micro)",NA,NA,NA,NA,0.09054412944647464,0.08274865471804503
24380,"Grants, NM (Micro)",NA,NA,NA,NA,0.09545384259435674,0.08602959850234544
38780,"Portales, NM (Micro)",NA,NA,NA,NA,0.08779655635679624,0.07855833834673978
31060,"Los Alamos, NM (Micro)",NA,NA,NA,NA,0.08798596722814643,0.05651687131584733
38460,"Plattsburgh, NY (Micro)",NA,NA,NA,NA,0.09281540099886536,0.07882151068131205
26460,"Hudson, NY (Micro)",NA,NA,NA,NA,0.09143279038908433,0.07844041083569833
18660,"Cortland, NY (Micro)",NA,NA,NA,NA,0.09809353612436592,0.08264956645295618
13780,"Binghamton, NY (Metro)",NA,NA,NA,NA,0.09431995824506889,0.0812334984177811
27060,"Ithaca, NY (Metro)",NA,NA,NA,NA,0.09573637224865282,0.07370371502850374
36460,"Olean, NY (Micro)",NA,NA,NA,NA,0.09207105022731663,0.08088173119369385
12180,"Auburn, NY (Micro)",NA,NA,NA,NA,0.09505879951956939,0.08052425065728122
27460,"Jamestown-Dunkirk-Fredonia, NY (Micro)",NA,NA,NA,NA,0.09347645897335839,0.08172722756829923
15380,"Buffalo-Cheektowaga-Niagara Falls, NY (Metro)",NA,NA,NA,NA,0.09851445274767295,0.08220113171846236
10580,"Albany-Schenectady-Troy, NY (Metro)",NA,NA,NA,NA,0.09420731349649454,0.07519334965377132
45060,"Syracuse, NY (Metro)",NA,NA,NA,NA,0.09651066288193215,0.08067282410628046
40380,"Rochester, NY (Metro)",NA,NA,NA,NA,0.09258663553750826,0.07889990175508362
18500,"Corning, NY (Micro)",NA,NA,NA,NA,0.09011886589770714,0.07572786469267442
21300,"Elmira, NY (Metro)",NA,NA,NA,NA,0.09676808007458543,0.08162348415101237
28740,"Kingston, NY (Metro)",NA,NA,NA,NA,0.09721191681231547,0.08219912868121705
24020,"Glens Falls, NY (Metro)",NA,NA,NA,NA,0.09630358172167094,0.08340980723164924
