cbsa,cbsa_name,X000,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,max,tmax,total_workers_employed,worker_job_loss_rate
36620,"Ontario, OR-ID",847,1.7,6.8,-1.4,31.6,84.2,16.2,-37.9,26.1,27.7,-10.5,-6.8,17.9,1.8,-0.9,228,51.6,42.7,276.2,52.3,40,500,100,20814,0.0407
36660,"Opelousas, LA",2114,4.8,273.9,2.2,319.4,110.2,48.8,-43.1,57.2,32.5,13.1,28.7,93.4,10.8,30.9,-108.3,490.2,94.9,625.9,29.5,-1.4,750,100,31431,0.06725
36700,"Orangeburg, SC",1532,1.5,2.1,0.9,40.6,130.5,41,37.6,-51.9,10.7,-14.8,7.5,16.7,0,71.5,22.5,211.1,82.5,856.4,-13.7,79.7,1000,100,37144,0.04125
36740,"Orlando-Kissimmee-Sanford, FL",94298,-0.7,5.9,16.3,2114.8,1870.4,1521.8,4981.6,2837.6,1734.7,-596.8,2051.3,1811.4,459.1,10414.6,7177.9,2536.4,15531.5,36475,3441.9,-87.4,275000,650,1135710,0.08303
36780,"Oshkosh-Neenah, WI",6564,0,3.6,-0.4,111,996.7,144.1,380.2,-65.7,135.5,67.6,45.5,144.6,114.2,692.1,352.6,568.1,349.4,1758.1,415.7,351.1,2000,100,86045,0.07629
36820,"Oskaloosa, IA",376,0.1,1.5,-0.4,60.1,13.1,5.1,-34.8,1.8,3,6.3,0.2,6.6,1.8,10.6,27.7,61.9,15.5,158.4,24.6,12.6,250,100,11081,0.03391
36830,"Othello, WA",363,1.2,1.8,0.6,11.9,57.7,8.5,-11,12.5,3.5,1.4,-1.3,-0,0.8,-3.1,59.1,34.7,35.2,109.4,20.6,19.8,250,100,7179,0.05058
36840,"Ottawa, KS",499,0,8.4,-4,52.2,110.5,8.5,-16.8,-30.6,0.6,7,7.1,13.4,3.3,-9.9,98.8,88.8,12.5,110.6,14.7,24.2,250,100,13009,0.03838
36860,"Ottawa-Peru, IL",4542,0.2,81,6.8,245.6,468.4,143.9,214.9,119.5,48.7,7.3,61.2,116.6,38.8,148.6,218.5,488.7,233.3,1431.8,229.9,238.1,2000,100,70584,0.06434
36900,"Ottumwa, IA",711,0.1,1.9,-1,101.4,21.2,7.6,-73.6,4.4,5.6,11.8,0.4,10.9,3.4,28.8,50.6,116.8,45.9,297,50.5,26.9,500,100,20611,0.03447
36940,"Owatonna, MN",1192,0.5,2.3,-1.6,39,228.4,14.2,-58.1,41.9,24.3,1.5,16.4,12.2,7.7,17.5,158.1,165.8,65.9,343.6,50.5,61.6,500,100,18849,0.06322
36980,"Owensboro, KY",2851,2.2,41.6,12.1,23,427,76.6,184.3,91,47.4,185.9,15,91.8,154,276.7,51.4,414.8,32.3,513.2,85.9,124.5,750,100,50570,0.05637
37020,"Owosso, MI",3386,0.7,2.4,5.1,87.7,526,86,242,68,34.8,9.6,37.4,102.7,13.7,213.9,607.1,284.8,142,737,115,70.2,750,100,28959,0.11692
37060,"Oxford, MS",671,0.3,0.9,-2.4,39.9,80.8,11.1,-43.7,28.3,17.6,20.6,-10.3,-6.2,1.6,-42.9,216.4,146.3,90.6,101.8,0.8,19.1,250,100,19168,0.03499
37080,"Oxford, NC",1436,-0,0.2,-0.5,57.2,306.2,32.4,12.1,15.6,19.4,2,19.2,38,8.7,12.3,197.3,169.4,82.1,475.8,22,-33.3,500,100,25759,0.05575
37100,"Oxnard-Thousand Oaks-Ventura, CA",36652,-1,83.7,102.2,1281,2062.3,1256.6,4034.7,682.5,3607.5,-85.9,171.2,1075.6,217.1,1108.1,2304.5,2729,3057.7,9802.5,2522.1,641.4,10000,200,385181,0.09516
37120,"Ozark, AL",593,-1,1.6,-5.3,1.4,53.9,4.6,-31,-17.7,11.7,2.2,-1.2,5.5,20.9,71.6,58.3,172.7,38.5,212.5,8.4,-14.2,250,100,16065,0.03694
37140,"Paducah, KY-IL",2471,0.8,30.4,3.8,34.7,117.8,91.1,176.8,108.6,78,76.2,13.3,129.3,127.8,218.8,43.4,336.1,105.9,597.3,58.9,122.1,750,100,40525,0.06097
37220,"Pahrump, NV",1064,0,-108.1,9.2,48.5,3.4,24.4,70.2,45.9,19.5,4.6,-3.5,21.8,32.9,139.8,187,52.6,40.8,375.8,72.3,27.4,500,100,13060,0.08151
37260,"Palatka, FL",1375,-2.5,-2.7,0.4,66.3,103,31.7,58.4,33.6,11.6,-12,35.6,21.7,3.5,73.7,213.5,72.9,77,535.7,57.4,-3.6,750,100,26369,0.05215
37300,"Palestine, TX",906,0.4,125.7,4.7,80,57.8,30.5,6.2,5.1,18.1,-6.5,8.1,-0.1,8.6,33,99.1,104.6,56.1,215.8,43.1,15.5,250,100,17174,0.05274
37340,"Palm Bay-Melbourne-Titusville, FL",13497,-0.4,2.1,3.1,473.2,525.1,259.7,462.6,548.2,202.9,-86.1,231.1,366.1,73.7,1172.1,1808.8,654.1,1179.4,4979.1,705.3,-62.6,5000,150,228580,0.05905
37420,"Pampa, TX",557,0,189.7,1.7,37.9,-0.1,9.8,16.3,4.5,4.7,-2.7,5.3,1.1,3.6,7.1,57.2,48.4,31.7,115.3,18.4,7.4,250,100,8680,0.06422
37460,"Panama City, FL",5364,-0.8,9.6,1.5,169.7,154.4,98,323.9,102.3,51,-22.2,151.1,90.9,7.3,416.6,574.5,245.5,283.1,2609,189.2,-90.4,5000,150,77666,0.06907
37500,"Paragould, AR",786,0.2,1,-4.9,19,491.4,-7.1,-51.6,-16.9,3,3.2,3.1,3.4,-4.8,25.9,-78.5,214.9,6.1,156.3,8,14.3,500,100,18064,0.04351
37540,"Paris, TN",505,1.1,1.5,0.2,2.8,186.6,15.2,-34.2,23.2,14.8,-1.9,2.4,9.5,0.2,40.8,-22.8,95.8,24.3,117.4,9.3,19.3,250,100,12801,0.03948
37580,"Paris, TX",1031,0.2,38.7,4.1,90.6,105.8,36.7,20.2,1.4,8,-7.1,11.7,3.8,6.7,34.7,126.9,174.3,58.5,262.3,42.9,10.9,500,100,20486,0.05035
37620,"Parkersburg-Vienna, WV",1402,0,83.3,6.8,-10.3,28.5,43.8,217.8,-32.2,52.8,39.4,61.9,43.8,35.5,98.7,-335.9,247.6,8.8,770,2.8,38.3,1000,100,36892,0.03799
37660,"Parsons, KS",472,0.1,4.8,-1.1,14.6,166.6,-1,-9.7,-5.9,0.8,5.7,4.5,6.3,1.6,-4.5,70.3,107.3,5.2,78.2,10.3,17.4,250,100,9219,0.05115
37740,"Payson, AZ",811,0,-25.4,-3.7,37.9,44,8,-67.9,18.3,25.1,2,-2.5,5.8,6,70.1,-45.1,104.5,261.4,381.8,-10.6,1.2,500,100,17420,0.04655
37780,"Pecos, TX",496,0,192.6,1.1,33.6,5.7,9.1,19,2.9,-0.1,-1.5,8.5,0.7,2.5,8.7,26.9,20.2,18.6,130,10.1,7.6,250,100,5571,0.08908
37800,"Pella, IA",685,0,3.5,-0.7,82.3,99,2.8,-32.8,5.8,2.5,13,1.1,11.4,3.3,14.4,40.8,105.3,42.5,234.2,37.3,19.6,250,100,16502,0.04153
37860,"Pensacola-Ferry Pass-Brent, FL",10940,-1.8,47.2,3.7,447.3,327.3,194.8,310.7,362.5,123.3,-104,271.7,241.7,33.7,833.9,1368.1,539.1,583.9,5130.6,504.5,-277.9,10000,150,187750,0.05827
37900,"Peoria, IL",12219,0.5,6.7,18.8,504.4,1493.6,307.4,545.3,191.6,185.1,5,154.7,386.2,302.8,529.5,580.9,1453,1120.7,3591.9,445.1,396,5000,100,166792,0.07326
37940,"Peru, IN",663,0,0.3,-0.1,24.2,316.6,20.4,9.8,-0.4,10.2,5.5,8,-1.1,0.7,-13.6,74,81.1,2.4,59.8,30.4,34.6,500,100,15135,0.04378
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",272540,-2.2,126.8,889,11504.1,10641.4,10382,27899,12581.9,5856.1,1903.1,1816,18650.4,3605.5,12627.8,21716.3,35915.8,17869.1,58642.3,17538.8,2376.7,275000,150,2862819,0.0952
38060,"Phoenix-Mesa-Scottsdale, AZ",85186,0.1,-136.4,-419.7,3517.3,3681.2,167.4,-466.9,3323.2,2612.8,377.7,153.1,1706.8,1374.2,14645,-3316.3,10563,15579.6,32119.6,-0.7,-295.2,275000,100,1958550,0.04349
38100,"Picayune, MS",503,1,45.2,-3.2,77.2,49.9,12.2,-90,24,18.8,20.1,-2.6,-12.1,2.9,-57.3,105.5,149.8,74.9,69.6,2.7,14.7,250,100,18110,0.02778
38180,"Pierre, SD",468,-0.1,0.6,0.4,-68.5,7.6,4.5,0.8,44.8,-2.1,2.1,-4.3,0.5,0.2,-10.4,81.9,82.6,20.4,147.2,48.9,111.4,250,100,11653,0.0402
38220,"Pine Bluff, AR",1163,7.5,4,-9.1,30.6,468.6,-13.4,-174.7,-23.8,5.2,7.9,13.8,-0.5,-6.8,65.5,-156.7,502,16.3,316.9,13.9,95.4,750,100,34790,0.03342
38240,"Pinehurst-Southern Pines, NC",2365,-0.1,0.2,1,62.9,269,18.1,50.2,18.2,31.1,3.4,28.7,40.8,0,-12.7,225.2,353.9,269.9,1059.7,38.9,-93.7,2000,150,33743,0.07008
38260,"Pittsburg, KS",869,0.2,11.7,-2.3,45.1,246.1,-2,-17,-9.5,2.4,10.1,13.1,14.8,5.2,-16.2,151.6,129.9,16.3,211.9,18.7,39.1,250,100,16824,0.05166
38300,"Pittsburgh, PA",102111,8.2,1668.7,490.4,4682.3,5545.6,3805.4,12090.6,4446.9,2318.4,526.7,129.9,6096.3,1612.3,3577.2,5325.1,10639.8,5825.2,26267.1,6879.6,175,275000,150,1105247,0.09239
38340,"Pittsfield, MA",8035,6.6,11.6,27.1,393.1,290.1,188.3,644.9,268,69.1,33,30.4,80.5,27.3,146.4,831.7,1089.2,730.3,2414.1,630.4,122.8,5000,200,60132,0.13362
38380,"Plainview, TX",768,0,88.9,1.1,55.8,23.2,22.7,27.5,17.1,11.3,-4.8,11.1,3.5,7.3,16.2,95.9,79.6,32.4,229,36.3,14,250,100,14708,0.05223
38420,"Platteville, WI",1697,1.6,1.8,0.2,31,188.8,43,95,13.1,38,19.3,9.2,24.2,13.9,90.5,161.7,169.1,113,471.6,73.1,139,500,100,23816,0.07126
38460,"Plattsburgh, NY",4177,8.3,2.7,16,164.6,341.8,131.6,397,286,11,19.1,31.7,61.5,0,201.4,71.1,538.6,150.9,1202.3,213.2,327.9,2000,150,34095,0.1225
38500,"Plymouth, IN",1060,0.1,0.2,0.1,32.3,573.4,28.7,23,-6.5,18.6,7.2,10.1,0.3,1.5,-13.5,135.4,106.6,-0,70,44.9,27.6,750,100,21571,0.04913
38540,"Pocatello, ID",780,-0.2,3,-5.5,2.9,-48.7,-15.5,-155.7,-11.3,36.6,-73.4,-32.2,45.2,0,0.3,525.8,38.4,182.7,195.9,72.2,19.3,750,100,35863,0.02174
38580,"Point Pleasant, WV-OH",1046,0.4,9.6,11.5,42.4,79.8,32.6,101.6,28.5,13.7,11.3,15.5,21.5,19.2,40.7,42.8,157.6,25,320.6,32.1,39.5,500,100,20078,0.05208
38620,"Ponca City, OK",989,0,152.3,-1.2,70.5,129.6,11.5,-41.9,26.7,-2,-8,6.5,44.9,0,26.8,219.7,63.2,247,42.1,6.9,-5.9,250,100,17519,0.05644
38700,"Pontiac, IL",943,0,3.6,1.6,55.9,70,32.4,29.6,25.4,25.1,1.6,12.2,18.9,6.8,33.9,47.9,122,60.3,290.2,39.8,65.4,500,100,15459,0.06097
38740,"Poplar Bluff, MO",652,0.6,-0.7,0.1,-5.7,62.7,26.5,-4.6,19.7,4.7,16,17.8,11.2,9.4,3.5,149.3,50.6,26.4,269,1,-6,500,100,16769,0.03886
38780,"Portales, NM",415,0,13,-0.5,51.3,4.1,3.6,-21.9,36.1,5.6,12.4,2.1,13,3.9,9.4,25.6,58.9,15.1,170.2,17.6,-4.9,250,100,7530,0.05508
38820,"Port Angeles, WA",2320,17,3.8,0.2,112.2,131.1,35,-68.2,74.9,63.2,5.9,2.1,11.4,14.5,-25.2,198.7,207,454.5,805.8,174.5,101.5,1000,100,29170,0.07953
38840,"Port Clinton, OH",1555,0,7.3,4.7,77.6,280.6,42.8,12.3,23.6,11.2,4.9,22.3,32.6,9.4,68.3,171,112.7,160.6,446.6,25.6,40.9,500,100,18667,0.08332
38860,"Portland-South Portland, ME",25263,-14,-15.4,4.1,227.3,4145.3,312.4,473.9,296,1014.8,565.7,154.9,535.5,753.5,63.1,3511.2,2954.7,1729.9,7232.4,1217,100.3,10000,150,260498,0.09698
38900,"Portland-Vancouver-Hillsboro, OR-WA",92112,43.6,46.2,-9.9,4145,8063.2,2027.6,4616.7,2845.1,3796.6,604.4,874.6,3347.3,2212.4,2777.6,12412.9,4189.3,7905.4,26207.6,4354.6,1652.2,275000,150,1140463,0.08077
38920,"Port Lavaca, TX",537,0,69,0.7,81.7,39.1,11.7,25,4.7,5,-2.3,3.9,2.6,4.4,17.1,46.8,37.6,23.7,142.8,17.2,6.6,250,100,8783,0.06117
38940,"Port St. Lucie, FL",10080,0,9.5,-0.8,413.3,419.2,262.2,600.4,218.6,123.9,-72,191.7,228.9,36.2,594.6,1210.7,593.9,978.8,3630.2,670.4,-29.6,5000,200,175973,0.05728
39020,"Portsmouth, OH",2092,1.6,3.7,3.8,114,189.9,44.5,49.7,58.9,10.2,7.4,42.7,47,7.2,159.2,360.4,238.8,54.6,570.2,31.9,96.4,750,100,27733,0.07544
39060,"Pottsville, PA",5244,9.4,60.4,31.5,247.3,819.4,236.4,559.3,337.9,69.5,14,0.8,166.1,47.5,156.9,277.8,663.6,210,1055.8,257.3,23.3,2000,100,64368,0.08148
39140,"Prescott, AZ",3832,0,-48.8,-4.2,167.8,184.5,28.7,-46.3,75.4,110.8,6.7,-6.2,26.3,21.3,285.5,-161.6,544.1,729.6,1929.3,-6.9,-4.1,2000,150,78495,0.04882
39220,"Price, UT",456,0,71.4,-10,-22.5,1.2,-4.1,-56.5,31.9,-2.9,-9.5,-0.3,0.5,3.1,12.7,198.9,25.7,76.7,154.1,-5.6,-9.1,250,100,9580,0.04757
39260,"Prineville, OR",697,0.7,0.3,0.3,50.6,72.1,18.7,31.9,16.6,5.3,2.6,5.3,13.1,5.1,13.1,73.9,38,46.1,256.5,22.5,24.5,500,100,8806,0.07917
39300,"Providence-Warwick, RI-MA",77499,0.4,-83.9,253.5,4068.1,1400.2,3613.8,5973.9,4909.7,822,541.5,119.6,2319.1,248.8,5572.6,1570,12621.6,5435.8,20626.6,6609.4,876.5,275000,200,775615,0.09992
39340,"Provo-Orem, UT",10615,0,30.4,-26.2,-893.5,-74.6,-59.4,-574.8,573.3,20.7,-368.9,-61.5,31.5,108.8,403.2,5347.6,689.9,2506.7,3086.2,1,-125,10000,100,261341,0.04062
39380,"Pueblo, CO",3108,0.3,6.7,20.6,162.6,-5.9,107.1,31.8,182.6,8,-14.8,77.7,-12.7,7.6,102.9,-39.2,564.2,182.5,1218.1,156.8,350.7,2000,100,62952,0.04937
39420,"Pullman, WA",1139,0.4,4.8,0.3,29,120,11.6,-23.9,14.2,9.9,3,-4.2,-0.1,2.9,-3.9,372.9,80,87.7,347.8,45.1,41.4,500,100,16227,0.07018
39460,"Punta Gorda, FL",3410,0,-0.8,3.1,165.8,74.3,73.8,99.8,82.4,34.1,-24.6,81.8,58.9,11.2,236.6,295,144,348,1522.6,205.5,-2.1,2000,100,56666,0.06017
39500,"Quincy, IL-MO",2290,0.7,29.4,2.7,99.4,136.4,126.8,81.9,48.2,29.7,10.8,39.6,54.5,14.5,47.3,137.9,358,162.3,678.9,104.3,126.3,750,100,38032,0.0602
39540,"Racine, WI",7742,0,4.5,2.9,127.8,1120.9,217.9,365.9,-13.1,214.8,61.1,67.5,150.3,90.7,722,429.7,784.1,581.4,2015.6,409.9,387.7,5000,100,100186,0.07727
39580,"Raleigh, NC",38283,-0.4,-7.8,-2,1268.7,3059.1,822,1896.4,776.9,1368.6,88.2,688.9,1644.6,443.4,1138.9,4375.4,3970.9,3640.2,12815.8,930.2,-635.1,275000,200,615932,0.06215
39660,"Rapid City, SD",2945,-0.8,-5.8,2.3,-384.7,97.4,86.9,299.9,100.3,24.3,3.6,-4.2,21.1,5.3,-85.3,627.9,566.3,128.2,1118.4,286.3,58,2000,100,63921,0.04608
39700,"Raymondville, TX",351,0,28.7,1.9,25,10.5,10.8,4.6,6.7,-0.9,-2.4,7.3,0.2,2,15.9,41.2,78.3,21.1,89,13.3,-2,100,100,6486,0.05418
39740,"Reading, PA",16820,0,24.6,68.5,853.4,2360.4,793.5,2023.7,672.4,272.8,55.9,85.5,732.5,259.6,661,850.9,1878.7,699.6,3487.5,1001.8,38.1,5000,100,200153,0.08404
39780,"Red Bluff, CA",1965,-0.9,-1.5,8.7,73.5,116,47,149,63.1,34.4,-1.4,8.8,29.1,12.7,47.5,149.3,237.5,264.6,506.5,122.9,98,750,100,23577,0.08333
39820,"Redding, CA",5539,-6.9,2.7,17.5,215.4,211.6,111.1,557.3,72.4,121.1,-7.8,20.6,101,26.3,163.1,428.4,690.4,546.4,1602.7,389.5,276.4,2000,100,61089,0.09067
39860,"Red Wing, MN",2031,0.1,4.7,-6.1,71,214.6,24.3,-29.5,76.2,18.2,1.5,20.6,30.3,28.4,-12.1,204.5,289.4,321.2,568.4,111.4,93.7,750,100,25311,0.08024
39900,"Reno, NV",20901,0,-86,51.5,762.7,282.5,765,1786.5,1299.6,232.6,151.1,-19.2,490.8,807.9,2462.8,2894.7,1063,491.2,5947.7,1112.2,403.8,10000,150,217537,0.09608
39940,"Rexburg, ID",502,-0.1,0.5,-2.9,1.7,0,-10.1,-104.6,5.1,16.7,-17.9,-32.8,13,-0.1,3.5,398.1,15.3,65.3,101.3,40.3,9.7,500,100,18616,0.02697
39980,"Richmond, IN",1174,0.1,-0.4,0.4,42.4,443.6,43.4,22.5,2.7,36.9,12.2,11.9,0.9,2.2,-27.1,157.6,195,-2.8,129.1,55.6,47.3,500,100,28804,0.04075
40060,"Richmond, VA",40078,5.9,5.6,-8.4,-881.6,1880.3,995.3,2443.4,521.3,455.3,870.8,893.8,978.9,531.7,4221.8,1280.4,7069.1,5727.6,9820,1444.6,1822.1,10000,150,618891,0.06476
40080,"Richmond-Berea, KY",2266,0.2,18.1,5.2,16.9,349,59.5,61,40.7,43.8,59.1,10.2,128.5,150.8,300.4,61.2,342.7,25.3,405.2,42.9,145.8,500,100,41625,0.05445
40100,"Rio Grande City, TX",1239,0,100.4,3.8,96.4,23.9,21.5,18.4,-0.1,1.9,-7.1,7.8,1.5,4,8.5,244.2,371.7,33.6,260.6,29.5,18.9,500,100,22379,0.05538
40140,"Riverside-San Bernardino-Ontario, CA",161789,-3.4,57.2,541.8,8151.4,9288.3,6908.8,16718,3089.2,3257,-217.3,763.1,3250.2,782,6941.8,10409.2,12776.4,14827.4,49423.4,10533.4,4291.2,275000,250,1749931,0.09245
40180,"Riverton, WY",1001,0.1,178.6,-4,-29.8,0.6,-4.2,-151.3,2.3,35,23.3,16.1,-7.5,2.5,34.1,353.8,24.7,-79.9,563.8,46.8,-4.5,750,150,15260,0.06557
40220,"Roanoke, VA",8694,1.8,10.1,6.5,-177,690.1,235.9,571.1,82.1,18.4,121.7,155.5,147,101.9,754.8,262.1,1762.1,900.1,2358.1,397.4,293.7,5000,100,136443,0.06372
40260,"Roanoke Rapids, NC",1467,-0.3,-0.2,0.6,43.9,285.5,42.6,-45.6,29.7,26,1.9,12,17.9,10.3,19.2,178.5,195.7,53.5,609.1,25.5,-38.9,750,100,26359,0.05565
40300,"Rochelle, IL",1358,0,3.7,1.2,73.9,161.8,44.3,17.2,3.3,24.9,3.1,28.4,37.9,9,54.6,85.8,175.8,91,406,56.8,79.9,500,100,23154,0.05867
40340,"Rochester, MN",8117,3.6,9.6,-3.9,240.2,585.4,56.3,-137.4,262.3,194,5.4,74.3,97.1,57.1,97,978.9,1994.8,516.3,2420.6,384.5,280.7,5000,150,113323,0.07163
40380,"Rochester, NY",61847,5.8,54.8,139.4,2531.1,5853.2,2205.5,5057,2938.3,156,605.2,595.1,2481.3,880.8,5244.6,1029.8,7215.6,3035.1,15939.8,3824.7,2054.2,275000,200,505251,0.12241
40420,"Rockford, IL",10401,0,7.6,8.7,418.5,1670.2,326.8,360.6,181.6,160.8,12.7,132.2,256.8,88.9,651.7,474,1197.2,754.7,2881.6,467.4,349.2,5000,100,153746,0.06765
40460,"Rockingham, NC",1105,-0,-2.6,0.2,31.8,263,19.3,-9.8,21.8,4.9,1.6,11.1,13.4,6.5,2.8,122.6,165,74,422.9,16.3,-59.6,500,100,17752,0.06226
40540,"Rock Springs, WY",1915,0.1,1085.7,-14.7,-49.8,1.9,-7.2,-188.2,4.9,42.7,20.9,24.1,-8.2,7,69.4,273.3,22.3,-75.4,658.7,50.6,-3.5,2000,250,20988,0.09123
40580,"Rocky Mount, NC",3549,-0.3,-1.1,2.5,120.2,646,127.9,-25.8,45.4,95.5,5.6,38.4,59,46.9,81,383.6,484.8,162.9,1303.6,35.5,-62.8,2000,100,61330,0.05786
40620,"Rolla, MO",688,0,-0.9,0.8,-5.7,42.3,16.7,-10.6,-4.1,5.3,13.6,10.7,13.5,16.2,5.4,201,46.8,32.9,311.9,-0.3,-7.6,500,100,15812,0.0435
40660,"Rome, GA",1379,-1.7,1.3,-4.1,35.1,363.3,48,-126.6,81.6,42.6,-8.4,39.6,61.7,19.7,20.9,10.3,148.7,87.5,501.2,55.8,2.7,750,100,38514,0.03581
40700,"Roseburg, OR",2953,39.8,7.1,3.6,117.6,325.8,30.9,51.9,75,60.9,16.9,32.9,60.7,31.3,109.3,332.9,101,150.2,1199.6,103.6,101.6,2000,150,38857,0.07598
40740,"Roswell, NM",2101,4.5,361.7,1.3,180.5,30.1,23.2,-3.9,121.3,27.6,49.9,15.3,61,6.7,22.4,53.9,211,56,791.5,93.9,-7.3,1000,100,24734,0.08493
40760,"Ruidoso, NM",560,0.3,12.8,0.7,45.6,2.6,2.4,-1,9.9,7,11.7,8.2,14.1,1.7,4.9,13.3,34.1,85.8,280.9,28.7,-3.3,500,150,5846,0.09585
40780,"Russellville, AR",1069,3.9,14,-39.4,49.2,474.3,-3.7,-119.9,-42.2,17.3,3.4,17.1,8.2,-18,67,-150.6,399.7,15.7,341.5,2.7,28.9,500,100,33301,0.0321
40820,"Ruston, LA",967,6,61.6,1.5,118,43.4,25.5,-16.4,15.8,21.4,10.1,14.7,48.9,6.9,29.8,-152.5,266.4,42.3,416.6,7.8,-1.3,500,100,18976,0.05094
40860,"Rutland, VT",3453,1,9,8.7,467,281.1,47.3,263.1,42.2,6.7,6.5,29.2,90.2,24.6,-21.5,-47.8,302,38,1803.3,100.9,2.1,2000,200,30206,0.11433
40900,"Sacramento--Roseville--Arden-Arcade, CA",87029,-3.7,23.7,349,3781.9,2735.4,2479.4,8074.2,1469.1,1812.4,-213,446.7,2832.9,565.4,3649.9,6007.4,7884.4,8087.8,24121.1,6780.9,6144.5,275000,250,964523,0.09023
40940,"Safford, AZ",251,0,-101.8,-4.4,17.5,17.5,5.7,-42,9.1,12.7,0.8,-0.9,2.5,2,34.6,-51.2,62.2,96.9,196.1,-7.4,0.7,250,100,11659,0.02149
40980,"Saginaw, MI",9452,0.3,12.3,5.6,155.4,1017.7,153.2,601.4,103.4,94,19.2,77.4,186.7,0,1150.9,1137.9,1032.8,395.6,2802.5,325,181.1,5000,200,76188,0.12406
41060,"St. Cloud, MN",7091,0,32.9,-5.2,304.3,840.9,73.5,-143.7,243.9,265.3,9.5,107.4,144.5,41.9,129.1,1010.3,1094.6,359.1,1919.9,419.4,243.2,2000,100,96801,0.07325
41100,"St. George, UT",3014,0,46.6,-7.5,-221.9,45.3,8.2,-400.8,516,-18.2,-66.7,-16.7,18.5,8.4,36.4,987.8,115.3,807.7,1158.4,23.1,-26,2000,150,60605,0.04973
41140,"St. Joseph, MO-KS",2065,0.1,0.2,-0.8,-8,-2.3,53.6,35.6,100.3,21.1,50.8,41.8,56.8,58.2,147.5,412,166.9,155.7,742.6,60,-27.2,750,100,55163,0.03744
41180,"St. Louis, MO-IL",77420,5,75.3,38.2,702.3,3126,2291.3,4415.9,2805.1,1795.9,1412.2,1746.4,3077.2,4420.1,4057.3,9729.1,5400.6,5037.6,24480.8,2249.7,553.9,275000,150,1335660,0.05796
41220,"St. Marys, GA",642,-0.4,-0.1,-0.6,15.9,42.6,15.9,-73.9,42.6,32,-5.5,25.8,32.3,7.3,18.2,4.3,41.5,41.6,404.7,34.8,-36.5,500,100,15967,0.04023
41260,"St. Marys, PA",1298,4.5,25.7,5.1,53.3,423.2,30.7,87.6,51.2,15.7,3.3,2.5,31.3,6.4,12.5,43.8,145.7,26.3,242.4,81.8,4.5,500,100,15945,0.08138
41400,"Salem, OH",3499,1,72.7,8.9,201.5,618.5,107.9,73.4,101.2,5.7,10.4,62.1,76.5,16.2,159.4,420.2,345.6,174.7,915.6,60.2,67.4,1000,100,44865,0.07799
41420,"Salem, OR",12693,21,20.1,4.1,784.6,1262.9,183.1,778.9,359.5,228,76.6,131.5,296.8,135,321.9,1756.8,709,771,3698.9,377.6,775.5,5000,100,176302,0.072
41460,"Salina, KS",1284,0,3.5,-2,89.2,440.6,-7.9,-97.1,-21.4,13.1,17,14.8,32,7.9,-11.6,171.8,201.8,33.4,318.6,36.7,43.8,500,100,28585,0.04492
41500,"Salinas, CA",15525,0,-3.2,47.2,561.9,683.2,484.1,1300.2,261.5,333.2,-11,56.6,305,60.9,361.5,1133.4,1144.6,1177.8,6207.6,1195,225.4,10000,250,168077,0.09237
41540,"Salisbury, MD-DE",15514,0.6,2.6,47.9,526.8,893.7,426.8,1528.4,543.9,157,13.3,283.2,611.6,170.2,456,894.3,2294.8,1221.2,4536.2,796.1,109.2,5000,150,164568,0.09427
41620,"Salt Lake City, UT",24518,0,11.5,-56.6,-1452.5,41.7,54.6,-2009.8,2296.3,639.8,-1374.1,25,6.8,459.1,1629,10498.7,1302.3,4872.9,7826.3,-6.5,-246.9,275000,250,583526,0.04202
41660,"San Angelo, TX",3023,1.3,542.5,4.1,181.7,64.5,94.7,181.7,23.5,9.5,-27,33.8,16.3,20.2,119.6,288.9,409.3,165.4,813.8,155.7,-76,1000,100,46634,0.06483
41700,"San Antonio-New Braunfels, TX",65778,7.9,2864.2,150.7,4218.3,2642.2,1955,3904.6,1355.7,1417.2,-931.8,870,361.3,1161.6,3930.3,6294.7,6657.1,5250.9,20439.3,3302.9,-74.1,275000,150,1019742,0.0645
41740,"San Diego-Carlsbad, CA",143253,0,19.3,207.3,5428.2,6322.3,4208.7,13738.9,3246.1,3784.9,-262.3,818.6,5760.2,1047.4,5515,9396.1,10256.5,14090.1,47663.9,11643.9,368.1,275000,650,1419381,0.10093
41760,"Sandpoint, ID",434,-2.8,-3.9,-3.7,1.5,-0.5,-7.6,-58.4,0.6,23.4,-19.7,-26.9,17.6,-0.2,-5.9,149.3,37.1,150.5,121.3,53.9,8.4,250,100,16109,0.02694
41780,"Sandusky, OH",3185,0,9.7,6.4,110.6,428.5,67.3,56,59.5,19.1,9.5,40.5,58.4,12,133.1,332.2,249,422.6,1057.5,51.9,60.9,2000,100,33809,0.0942
41820,"Sanford, NC",1550,-0.1,-1.6,0.1,60.7,367.3,34.3,39.1,16.4,29.3,1.8,15,28.8,8.5,15.3,169,159.8,108,501,29.2,-31.9,750,100,25008,0.06198
41860,"San Francisco-Oakland-Hayward, CA",217949,-4.2,32.7,553.2,6856.9,7964.2,5735.9,19265.5,9595.6,11482.7,-440.9,1189.8,12825.3,2127.2,9133.9,12818,17514.5,18314,59412.8,19665.9,3905.4,275000,200,2241034,0.09725
